movieId,directorId
5760,1328
4039,1328
3694,1328
5254,1902
6227,2924
5279,1069
5764,1069
3342,1069
6108,1324
1808,1324
6116,1016
8099,791
2807,791
4518,791
7533,791
374,791
118,791
4950,791
2393,791
5789,791
1559,791
1515,791
3779,791
5762,3583
4119,677
3913,677
3504,2380
5094,1094
6076,1480
3724,1480
4087,3446
1256,711
5868,711
386,711
473,711
4578,711
2192,711
1881,711
1882,711
3541,711
3969,711
5570,711
873,711
6205,711
4092,711
7475,2892
6974,4053
5068,841
6014,841
1676,841
3879,841
3904,841
2977,841
4338,1168
4339,1168
5765,1168
4023,2567
7068,2567
6629,347
6208,347
2406,347
1142,347
1357,347
2629,347
330,347
85,347
1972,347
1091,347
3578,347
4214,347
4204,347
2135,347
1440,1088
467,1088
5843,1088
923,1088
3680,1088
3775,1088
5087,2743
7811,1293
6330,1293
1936,1293
2353,1293
2993,1293
1910,2549
4524,2549
1695,2994
1695,2995
6106,2863
3505,1895
5168,1895
3697,1895
2912,1373
4446,1674
5767,1891
6452,1713
542,1603
2941,2554
1997,2554
1784,2920
5768,2920
3991,2920
7223,2920
8355,111
6524,111
2681,111
4321,111
561,111
1686,111
5201,111
380,111
1744,111
2518,111
3604,111
2984,111
3748,111
1089,111
5769,111
5195,111
3387,111
4284,111
3831,111
7165,3110
5972,814
3293,814
2698,814
4710,814
2285,814
3727,2555
1709,1765
4624,1765
1708,1765
882,850
3583,850
7497,850
3449,850
1913,850
2800,850
5574,695
2048,695
2203,695
4412,695
2943,695
2248,695
2942,695
2738,986
3525,986
4086,986
2736,986
2737,986
4414,1444
5771,1444
5773,363
3017,2618
2867,3423
3609,3423
2867,3156
1634,2212
5566,567
1967,567
1887,567
1966,567
2641,567
1556,567
2427,567
6037,567
5648,3357
3937,1372
3938,1372
4178,1372
5779,3444
4089,3094
5377,3721
5377,4079
3629,2915
3545,2915
6010,2915
6815,2915
4819,330
3502,330
5004,330
4483,330
2865,330
2129,726
6193,2694
5269,3305
511,1186
1768,1186
1767,1186
3712,658
690,658
1842,658
358,658
297,658
5828,658
2992,658
2953,658
3585,658
1544,658
2978,658
2014,658
1810,658
906,658
905,658
4041,2240
4164,2240
2709,2240
4502,539
1150,539
2556,539
464,539
2960,539
2458,539
2498,539
3430,539
2792,539
4817,539
2674,539
4480,539
1051,539
3833,539
4106,2168
3835,2168
7309,366
6595,366
3784,366
2378,366
1185,366
2618,366
1636,366
1583,366
4953,366
2930,366
1830,366
8401,3791
6567,1119
1443,1119
929,1119
5784,1119
8683,3001
6109,1254
6379,435
4895,435
1269,435
1481,435
1564,435
332,435
22,435
1562,435
2778,435
1567,435
1563,435
2480,435
2114,435
1094,435
3829,435
5920,741
5908,741
6022,741
2019,1651
845,1985
2744,1985
3970,1985
7534,62
7055,62
6816,62
8429,62
8723,62
8055,62
8902,62
4764,62
6130,62
2860,62
3309,62
3884,62
80,62
1258,62
2725,62
2373,62
1701,62
3602,62
4406,62
485,62
970,62
2200,1596
1576,1596
1595,1596
6613,3248
8204,1155
6953,1155
3286,1155
7321,1155
4469,1155
8204,1156
6953,1156
3286,1156
7321,1156
4469,1156
6671,1617
7663,1617
365,701
5380,701
199,701
83,701
4196,701
3581,701
2584,701
2959,701
4275,701
5802,701
4906,701
4749,701
4714,2379
2974,2379
1368,2379
2008,2379
1793,2379
333,2379
4245,2379
6876,2379
5811,2379
8430,3539
3688,1160
3689,1160
2397,605
2749,605
5183,605
953,605
4292,2370
4293,2370
4291,2370
4290,2370
7252,1803
2803,1803
1412,1803
5052,1803
4336,1803
5029,948
2559,948
1313,948
4804,948
947,948
5791,948
4376,948
5792,845
4461,845
3901,845
4366,2827
3423,3059
5793,3403
3197,70
463,70
5170,70
1048,70
4923,70
986,70
4217,70
1909,834
3099,834
1126,834
1040,834
5794,3733
3178,4085
6644,4085
8313,4085
2033,1469
1392,576
4754,576
922,576
5806,1562
5593,1562
4423,1562
1770,2669
2521,2669
3041,3842
6448,520
8557,520
7736,520
3441,520
1223,520
1463,520
389,520
228,520
4576,520
2173,520
4926,520
2174,520
3588,520
1322,520
2443,520
8237,1928
4787,1928
3070,1928
3069,1928
3068,1928
3822,1928
2327,1928
4120,1451
1566,313
1632,313
3263,313
5218,313
5809,313
1483,313
2429,313
907,313
3290,313
1565,313
5308,313
7139,66
8750,66
8388,66
6042,66
4231,66
2409,66
5858,66
4598,66
4996,66
5835,66
4411,66
5371,66
3493,1251
4481,1251
3176,1251
3980,1251
8774,4063
8774,354
1589,708
4193,708
414,708
1970,708
4166,708
2235,708
147,269
520,269
3707,269
1970,269
4166,269
2235,269
2031,1110
1915,1110
2231,1110
3349,1110
1681,1110
2022,1110
3547,2169
3695,2169
4061,1126
1718,1126
2292,1908
2292,1909
2292,4034
3773,1589
3774,3735
3778,3929
3905,3206
3354,1407
1536,1407
3990,3383
2889,2220
6694,1548
3725,1548
1561,1905
3999,1905
8528,3597
3177,3016
2146,2961
4141,2961
656,2961
945,2961
280,2961
2483,2961
6095,2961
3428,2961
2954,2961
4019,2961
4020,1634
7012,966
8166,966
8827,966
6187,966
3460,966
2782,966
4173,966
654,966
564,966
3914,966
5571,966
4279,2944
7378,5
8180,5
8950,5
5629,5
6827,5
3223,5
3036,5
1257,5
2614,5
321,5
1024,5
1916,5
1574,5
1573,5
2398,5
3963,5
4383,3324
7353,3324
2594,123
5981,1628
3105,1628
4281,1628
4540,519
2311,519
1672,519
347,519
208,519
4944,519
3521,519
1863,519
2339,519
5163,352
6431,352
3004,352
1279,352
4664,352
422,352
262,352
1716,352
5167,352
988,352
4285,2305
7241,1054
5821,1054
4834,1054
581,1054
1605,1627
4951,1431
1018,1431
2494,1018
966,1018
4289,1018
4253,3406
1667,1956
2170,1956
2625,1956
1979,1956
1706,1956
3672,1956
1538,1956
1537,1956
4296,2959
5801,1357
1545,1357
537,2313
4300,3663
5615,3477
4762,3477
2973,3477
1635,3477
4305,2940
7412,220
1359,220
522,220
344,220
957,220
994,220
904,220
4306,220
4306,2968
5164,1484
3291,1484
4808,1484
3329,1484
2891,1322
4308,949
1925,368
4342,368
635,1501
2596,1501
2884,1501
325,1501
4902,1501
4347,1501
4352,3015
2130,3015
2040,3301
52,3301
4353,3301
4375,3533
2236,1219
1071,1395
4046,2894
4046,2896
5589,2705
5838,2705
5590,2705
4721,2705
3681,2705
7532,489
6913,489
6545,489
5156,489
2474,489
3782,489
859,489
1391,489
1374,489
1780,489
198,489
1133,489
2752,489
1924,489
2490,489
4816,489
3325,489
1523,489
2829,489
7235,459
8287,459
5485,459
6691,459
3221,459
1901,459
2291,459
4085,459
971,459
271,459
1015,459
4899,459
3281,459
2450,3285
6778,1877
8193,1877
2886,1877
37,1877
2238,1877
4203,1877
5208,1877
3628,1877
2581,1877
2208,727
1121,1827
7384,37
7874,37
6403,37
2478,37
5635,37
4359,37
1428,37
507,37
544,37
5827,37
4932,37
948,37
2464,37
6123,37
4459,37
3577,859
4460,859
2232,1847
4467,1847
5625,952
3201,952
1309,952
3009,952
202,952
6455,952
5820,952
3552,952
2578,952
3239,952
4477,2955
1341,1479
2997,1479
7182,1479
3979,1479
2304,1479
1699,1479
1683,1479
3560,1479
1697,1479
801,1087
3296,1087
3147,1087
3344,2193
7950,2193
1665,702
3550,1549
3076,1549
1200,843
1741,843
251,843
5805,843
2297,659
1546,659
3362,2195
5588,2195
3658,2195
2868,2195
2945,3041
1778,1872
2337,1872
3073,2437
4026,1368
1637,3210
5556,3210
6008,2808
3320,1222
806,1222
5516,1222
2816,1870
4712,77
1853,77
2608,77
2496,77
3268,77
7983,1086
6355,1086
6901,1086
4450,1086
1165,1086
3232,1086
3046,1086
408,1086
173,1086
2799,1086
4075,1086
3538,1086
3203,1086
4597,3739
3596,2383
3595,2383
4596,2383
3363,2783
1682,2190
1067,1657
3129,1657
3678,1657
3838,2092
1539,2092
3013,2092
1874,1656
8556,1965
5814,1965
5466,1965
6734,525
2074,525
169,525
2197,525
1052,525
2444,2814
3571,2814
2245,1919
233,1919
3919,1919
4212,2236
2091,2236
3614,2236
3592,2236
2265,1240
673,1240
1998,1240
4916,1240
2968,1240
1888,1240
3663,1958
5378,1958
6675,827
4581,827
568,827
810,827
2036,827
886,827
2704,827
3241,827
7359,827
5540,1311
5263,1311
1859,1311
1527,1311
6097,1311
6113,3007
3205,645
1692,645
2340,645
1530,645
1702,645
3669,645
3206,645
4082,1214
1787,2736
1011,2736
5510,2736
4076,907
3385,933
634,933
5856,933
3347,933
404,933
434,933
584,933
5652,933
7541,595
6294,595
5027,595
1187,595
2081,595
322,595
127,595
4898,595
936,595
5194,296
6209,3260
1540,1959
5407,2287
1926,2287
3360,2287
3051,2267
5115,2804
7309,351
6629,351
7093,351
6717,351
8240,351
4867,351
6185,351
3220,351
4491,351
1352,351
1899,351
1282,351
393,351
43,351
6914,351
2425,351
2092,2322
210,3370
1646,3370
8636,2078
1156,2078
482,2078
224,2078
5481,2078
2209,2078
3899,2078
2582,2078
1890,1506
1889,1506
2944,831
3040,1326
180,1326
5818,1326
1119,1326
854,851
496,851
4818,851
1912,851
3626,851
3572,340
1653,21
7309,1957
1855,1957
3663,1957
7164,1242
6731,1242
6150,1242
81,1242
1175,1242
2712,1242
2190,1242
4870,3205
4133,3924
6636,364
7930,364
4862,364
4557,364
3158,364
5993,364
4121,364
661,364
1243,364
2006,364
2507,364
2426,364
315,364
132,364
3295,364
1704,364
2741,364
2940,364
7735,2106
5515,2106
4814,2106
4948,2106
1976,1941
5849,1941
4118,2536
7136,540
6583,540
7684,540
9010,540
5020,540
560,540
1847,540
238,540
1788,540
996,540
4191,2693
1723,1017
1829,1017
2946,3005
3864,2328
7494,1232
3730,941
4071,941
1825,941
1642,941
495,941
58,941
1108,941
3543,941
3238,941
3601,941
1856,3796
4892,1449
3181,1449
157,1449
5611,1449
3621,1449
7405,821
1246,821
4363,821
521,821
1609,821
1641,821
1609,2027
1609,2028
7405,822
1246,822
4363,822
521,822
1609,822
1641,822
4662,3215
3563,3215
8047,1685
8006,1685
6785,1685
4919,1685
477,1685
1029,1685
470,1550
2686,1550
1958,73
4829,2826
504,1062
909,1062
908,1062
715,2926
4507,2926
7835,472
6436,472
1866,472
2506,472
0,472
6326,472
1679,236
2786,3157
465,1538
3300,1538
2950,1538
1093,1982
1093,2934
4838,2744
1093,2744
1093,2935
5140,1193
3088,1193
1424,1193
409,1193
2,1193
1044,1193
1703,1193
3555,1193
2403,2431
683,2809
3763,2809
3052,2261
3208,1007
6366,2097
1542,2097
7220,628
5034,628
7018,628
4127,628
87,628
1251,628
2893,628
2621,628
412,628
5825,628
4618,628
974,628
7300,608
7463,608
8915,608
2537,608
3812,608
4325,608
6297,608
1941,608
2372,608
447,608
164,608
1691,608
519,608
1772,3549
4131,503
3263,503
3263,434
8370,3686
7517,3365
5219,281
4952,281
6417,281
3821,281
7798,281
925,281
1250,281
6059,281
580,281
7517,281
7433,2708
6462,2708
4657,2708
7517,2708
3762,2120
7517,2120
1316,2485
7517,2485
3989,1129
2827,1129
3608,1129
4478,1129
6885,1129
7517,1129
3265,2873
4065,1138
3734,1138
1270,1138
2630,1138
231,1138
103,1138
3266,1138
3352,1138
2748,2300
4580,3018
3272,3018
3274,2681
3633,2681
2423,784
2206,3809
2603,75
7107,75
879,75
4064,75
3605,75
3277,2446
4998,436
4077,436
3280,2649
4213,2649
3551,2649
1957,1635
1959,1519
1550,2807
156,1308
3128,1308
5297,1308
3740,2762
3287,2762
7309,65
6598,65
5641,65
6346,65
2639,65
4991,65
5861,65
291,65
29,65
2384,65
1034,65
5842,65
1707,2268
4208,1405
5259,1405
5877,1405
792,1405
2825,2537
3294,2537
3299,2317
2445,2981
5148,833
3021,2312
5572,2620
4935,1341
1891,2144
5829,2192
7121,2192
3148,3075
6642,1075
8471,869
8896,869
6844,869
4323,869
1850,869
2587,869
7991,869
168,869
7203,869
614,945
4828,945
5847,945
2526,945
3867,2291
2701,1228
3520,1228
6264,2070
2964,2070
6099,26
6043,26
1028,26
7133,3409
3014,1630
1265,1942
242,1942
3537,1942
2963,2031
3544,2031
489,1923
3546,1923
489,1924
3546,1924
8411,12
8581,12
6604,12
1224,12
2454,12
263,12
1003,12
972,12
6093,67
4273,67
3558,1148
3561,893
6563,2644
3874,2644
918,2644
5832,2644
6874,874
6516,874
5400,874
848,874
3389,874
2179,874
383,874
14,874
1110,874
5049,874
1533,874
8344,2122
3196,2122
2153,2122
112,2122
931,2122
600,2356
3569,1334
1892,778
1558,1346
3071,2001
3573,2459
5233,409
7361,409
7363,409
6660,409
3967,409
5562,409
1192,409
4658,409
264,409
4536,409
3190,143
1360,143
1631,143
2624,143
3072,143
3667,143
3579,143
3582,939
2523,2878
5046,2831
3331,2831
1400,1514
592,1514
4083,1514
2859,1514
3590,2600
3130,1599
3591,1599
7182,2278
1683,2278
3597,2836
7367,3589
7367,3590
3599,2615
3598,2615
1600,3427
7824,593
7448,593
6270,593
6571,593
3202,593
1568,593
450,593
9,593
3542,593
7587,717
8651,717
4358,717
4140,717
1194,717
2414,717
2612,717
484,717
314,717
2575,717
252,1742
3606,1742
400,609
2938,609
4116,1151
1134,1151
1055,1151
1963,2105
2670,470
1543,2098
3622,2096
7195,825
4404,825
3623,825
576,1144
3625,1144
487,785
3634,785
6748,1435
5939,1435
4591,1435
1106,1435
3055,1435
5836,1435
7392,1702
6286,1702
5018,1702
423,1702
943,1702
1551,2558
1551,1403
2917,1659
3151,2919
3650,2919
8908,653
7962,653
6258,653
3113,653
3858,653
1131,653
2617,653
1776,653
6407,1284
6570,1284
1340,1284
4643,1284
130,1284
4997,1284
5432,1284
3654,1284
3448,3142
7317,385
6904,385
8186,385
5398,385
6210,385
4738,385
4036,385
4903,385
6686,385
5873,385
6526,385
5465,3465
3467,1448
2157,1448
3665,1448
3668,2330
3673,3392
7109,155
7323,155
7216,155
6600,155
6714,155
8269,155
8084,155
8330,155
7979,155
7887,155
4362,155
7110,155
5642,155
3233,155
2335,155
2719,155
3847,155
3986,155
3326,155
1236,155
1476,155
4925,155
430,155
300,155
944,155
929,3660
929,3899
929,3661
2420,1227
5535,1182
604,1182
1031,1182
6052,1122
1673,961
1861,3911
8873,543
852,543
1406,543
5122,543
1714,543
4784,391
2508,391
2853,391
1325,391
2141,391
445,391
186,391
24,391
5235,391
7112,1183
4059,1183
5842,3358
3839,2013
1423,2530
367,2530
1528,2530
5081,1933
1209,1933
4408,1933
4924,1335
950,3011
8934,681
5935,681
4811,681
619,681
5845,681
6800,1770
4835,1770
2776,1770
1022,1770
666,198
4945,198
7604,2725
5846,2725
997,44
5505,3048
3149,2927
4181,1362
1938,1362
2767,1362
342,1362
3427,1362
4745,1362
5483,2797
1471,2797
991,2797
128,2797
688,2797
3332,2797
8725,1810
8051,349
6425,349
3741,349
1253,349
4147,349
2161,349
361,349
402,349
20,349
1684,349
2713,2110
1700,2110
7103,2040
3457,2040
647,2040
527,2040
3457,2041
647,2041
527,2041
5403,942
6497,942
1431,942
7,942
3863,942
7918,408
4614,408
6201,408
2996,408
3462,408
1186,408
456,408
323,408
4815,408
8208,3594
8208,4082
2177,4084
2742,4084
28,736
934,736
8184,2817
1989,2817
4436,2817
5048,853
3345,853
903,854
5174,10
5609,10
7309,10
7243,10
6626,10
8512,10
7789,10
8521,10
6277,10
3122,10
5132,10
1098,10
2852,10
4901,10
6712,932
121,932
1339,932
1025,932
305,932
5600,1423
3770,1423
1827,1423
3392,1423
939,1423
2750,1423
5850,1439
578,1440
6641,1440
5850,1440
353,2221
3019,2221
3424,747
949,1620
399,1620
5141,1771
942,1771
4439,3432
8748,3416
4533,1705
497,1705
7466,732
6030,732
2847,732
3909,732
1103,732
2243,732
4813,732
320,732
9025,240
1293,240
4938,240
44,240
2922,2914
2919,2914
1586,875
4340,2639
5349,376
4341,78
421,78
6156,1571
3418,1571
4227,1571
1999,1571
5192,1571
4527,1571
345,1571
2071,1199
4820,1199
1206,1199
4770,1199
4771,1199
4772,1199
7578,710
6855,710
8445,710
5634,710
3024,710
658,710
2142,710
3721,710
824,710
304,710
7618,454
7963,454
8623,454
6652,454
7122,454
4034,454
1294,454
2374,454
1065,454
45,454
8130,2257
2931,2257
4645,1432
8126,2262
5973,2262
3179,2262
5900,2262
1104,2262
4725,2262
8126,2263
5973,2263
5900,2263
1104,2263
4725,2263
2620,2089
2622,2060
2622,2061
8443,115
5990,115
6144,115
5317,115
1086,1899
221,1899
6536,602
8343,602
6882,602
4028,602
5134,602
3817,602
1275,602
506,602
3977,2422
2683,1216
2362,1216
6942,404
5436,404
5857,404
155,404
2244,2931
2244,3134
5859,1833
229,1833
5462,3190
3891,1645
98,2119
1643,2119
7070,2121
6456,2121
7021,2121
7370,2121
1644,2121
1613,2121
2041,2964
2461,2964
1552,3421
2789,3483
7144,1200
799,1200
2071,1200
4633,4076
7091,394
8317,394
3420,394
857,394
946,394
7310,1563
8924,388
7382,388
8350,388
5393,388
6900,388
3002,388
644,388
1453,388
2252,388
282,388
8529,2343
5863,2345
3894,2729
7289,467
5161,467
3393,467
1385,467
2094,467
3931,467
326,467
1166,2255
7153,163
6200,163
3798,163
1337,163
311,163
149,163
8630,3074
5865,3074
4831,2855
2583,1400
2583,1388
2583,1396
2583,1397
8708,1398
2583,1398
2583,1387
256,2327
2544,264
2854,3166
1164,197
1277,1961
391,1961
653,1498
287,2387
1169,2387
3090,1615
6070,1615
7242,1854
8324,1854
7658,1854
7812,1854
5111,1854
2887,1854
4503,1854
7612,1854
819,412
4699,412
7311,138
8182,138
6789,138
6257,138
3199,138
4688,138
1301,138
2509,138
4940,138
204,138
16,138
7718,1943
7350,1943
2970,1943
3442,1943
428,1943
4145,992
1149,2898
547,2898
717,2898
327,3487
7426,640
7361,640
2971,640
3794,640
440,640
40,640
2580,1839
1680,2158
663,2158
7159,1892
3315,1892
567,1892
494,1892
6072,2792
501,3908
7124,528
8582,528
8282,528
8791,528
6461,528
4587,528
1835,528
3033,528
2281,528
48,528
1942,189
474,189
354,2559
1208,1195
5230,1195
281,1195
4548,789
1342,789
2084,789
2303,789
21,789
8347,2949
3703,2949
286,2949
1310,2466
2745,2466
5872,1510
605,2109
3417,3105
499,3105
2610,1783
2713,3829
2885,2149
2713,2149
3674,1754
3722,1415
1188,2741
2080,2741
360,2741
4608,307
6732,307
3964,307
652,307
1199,307
1940,307
309,307
3519,2450
3518,2450
7361,1436
6795,1436
4226,1436
1849,1436
1806,1436
2272,661
1597,661
379,1850
630,3811
2013,2250
583,3797
9117,1211
387,1211
4893,900
6430,900
3644,900
141,900
5874,2651
2739,1660
616,2737
306,3931
4177,978
236,978
1141,978
3127,1661
405,1661
2270,3413
410,3413
8259,1333
6919,1333
5552,1333
3184,1333
4143,1333
222,1333
357,1708
424,3510
227,2402
8523,2108
4758,2108
5875,2108
4615,1786
670,1786
502,2695
4256,492
429,492
50,3209
6537,823
328,823
509,238
541,2447
531,2531
5093,334
1163,334
2352,3469
632,3469
7273,3185
924,3675
7199,239
8173,239
5035,239
1247,239
307,239
2237,1938
161,1938
2872,1725
162,1725
2765,3227
704,3517
2540,2421
500,2421
188,4002
2052,1523
267,1523
158,1523
1323,3307
459,3307
1969,1221
458,1253
339,2641
6082,1916
1191,1916
283,1916
2077,1358
480,1358
698,1358
4702,183
2176,183
617,183
1242,183
341,183
1661,2153
355,144
289,2386
289,2799
910,4071
8098,3293
491,1565
5650,3547
5650,3563
585,1460
7309,3138
7666,3138
5896,3138
4511,3138
1437,3138
7270,3138
6394,3553
3723,3369
2255,1236
3965,1236
1158,1236
1338,728
76,728
7257,85
8614,85
8307,85
7828,85
6182,85
6733,85
4696,85
3421,85
615,85
1480,85
124,85
348,1518
6548,3148
3384,3148
74,3148
126,2124
51,2342
572,3108
135,3244
350,3251
350,3808
6463,23
7726,23
8642,23
8939,23
4789,23
5546,23
3056,23
3234,23
4174,23
855,23
1327,23
590,23
1399,3294
7247,665
6575,665
5929,665
4236,665
1422,665
137,665
6646,931
3475,3009
691,3009
554,3711
200,1921
197,1169
7701,1900
8564,1900
1987,1900
1241,3460
146,2252
213,2738
17,248
7362,1442
8975,1442
4611,1442
6065,1442
805,1442
1619,1442
64,1442
628,3093
2149,818
6836,818
3195,818
211,818
639,3167
609,3698
1213,3729
223,3948
6680,2702
2449,2702
1851,1353
152,1353
1817,1934
153,1934
6843,370
8851,370
7483,370
8329,370
6253,370
67,370
6392,2753
712,1159
78,3125
7267,2384
549,2384
6629,623
8405,623
6555,623
4008,623
5399,623
1370,623
234,623
415,2859
1416,829
243,829
7336,1176
8494,1176
6035,1176
2099,1176
5184,1176
878,3178
120,1557
6099,27
8014,342
6443,342
7137,342
250,342
1351,1513
1170,1513
160,1513
5878,3601
569,2076
2249,2076
290,2076
71,3798
26,820
4451,1821
1450,1821
1482,1821
165,1821
608,3626
608,3625
7665,426
8213,426
4050,426
2138,426
27,426
269,3719
1649,2132
46,2132
261,229
166,1239
265,1146
510,1354
5579,1354
6368,1354
39,1354
1237,3255
288,1844
176,920
5632,1045
179,1045
2946,2515
2949,2515
2948,2515
2947,2515
7140,2515
5879,2515
589,3769
6512,2473
301,2473
6126,2177
3929,2177
1834,2177
503,2177
185,2397
552,3706
552,2359
2269,2482
662,2482
8385,1229
5402,1229
4255,1229
2645,1229
625,1229
6819,455
3222,455
692,455
847,2201
1140,1303
69,577
2087,3598
926,3756
8501,369
6793,369
8061,369
8534,369
5991,369
7377,369
3862,369
93,369
1905,369
2062,548
8168,548
4880,548
4603,548
8649,548
6934,548
699,548
6934,547
8649,547
4880,547
4603,547
2062,547
8168,547
699,547
595,3216
2856,2965
601,3876
6180,905
4607,905
1249,905
6629,719
7934,719
8415,719
5619,719
4392,719
1130,719
2082,719
59,1566
1469,3747
3314,1340
7884,1340
4421,1340
681,1340
1145,2234
4391,208
441,208
1397,208
591,2404
1063,3269
6351,321
4756,321
678,3139
3860,3147
1252,3147
1844,2454
6009,937
657,937
2050,937
7292,2757
8883,2757
1155,2757
538,3417
7325,319
7886,319
5575,319
4449,319
6475,319
536,319
1177,1964
913,4009
8532,3834
913,3834
638,840
2823,840
1064,3341
1306,3831
707,1516
672,2333
1210,1631
7754,446
8726,446
5023,446
6105,446
6791,446
8035,446
3699,446
3001,446
3809,446
649,446
1486,446
203,447
7754,447
8726,447
8259,447
5023,447
6105,447
6791,447
8035,447
3699,447
3001,447
3809,447
649,447
1486,447
1211,3916
4130,655
1171,655
62,2282
1204,3322
1137,1983
1153,3132
895,1864
895,1865
562,181
6873,1327
8626,1327
7634,1327
539,1327
900,3956
900,3648
8910,3422
677,3422
1433,3422
6825,2469
795,2469
1235,3129
6879,915
6682,915
2804,915
3952,915
550,915
1379,915
7515,1079
7303,1079
7843,1079
8323,1079
9075,1079
5880,1079
914,3646
914,4064
587,2975
689,3934
621,2134
1123,3901
563,153
7662,656
6890,656
8596,656
6152,656
4125,656
858,656
2069,656
685,607
7467,1019
5953,1019
3700,1019
4205,1019
2078,1019
1570,2625
4663,2727
668,782
1852,782
7543,1815
8416,1815
6413,1815
4144,1815
659,1815
2457,1249
6486,2260
1147,2260
2172,2260
3728,3484
1724,3063
643,3914
6747,4086
5597,4086
1371,4086
1212,219
934,203
28,203
7505,203
5931,203
3856,203
1343,203
2054,2056
1347,2680
7313,2672
6577,2672
8515,2672
4223,2672
1432,2672
4331,2033
1799,3117
797,3585
6856,322
8719,322
8138,322
2541,322
4262,322
1330,322
2371,322
7746,3079
4365,3079
7347,437
4691,437
1220,437
2841,437
1439,465
3366,1520
2095,1520
6282,2024
1202,2024
3217,2024
7090,3673
8693,1527
7857,1527
6178,1527
4488,1527
1803,1527
4113,3350
1448,3350
2055,541
1465,3638
3003,3638
4785,2506
1445,2506
4123,2670
1244,2670
2542,2902
6864,2491
1295,2491
1267,2081
4045,1889
1305,1889
7912,513
8297,513
6219,513
4186,513
1315,513
6946,1643
8290,1643
2377,1643
5881,1643
1898,2373
8369,780
6322,780
2552,780
1895,780
1304,3499
7800,3193
1740,3193
1460,2880
5200,3753
1438,3173
1278,2319
1274,2556
8271,2483
7399,2483
1328,2483
4589,3498
1398,3498
1228,3411
2828,2904
1369,2904
2223,3804
1395,1121
2067,3003
3791,3704
1335,1197
8353,140
7748,140
4693,140
6271,140
6444,140
6707,140
3317,140
4266,140
1355,140
7595,2704
2890,2704
1388,2371
8124,1130
1099,1130
1356,3782
3175,1647
1287,1647
1449,1647
2462,1089
1569,3754
8607,1067
6664,1067
8961,1067
7484,1067
8292,1067
4513,1067
5487,1067
5622,1067
1387,1067
3743,1067
1216,1925
3368,1925
940,1306
8570,1960
5882,1960
5882,2566
5158,3930
3247,3930
4697,3930
1334,3930
3185,2160
1291,2160
1263,2722
1182,1597
1384,1597
1302,3104
7742,2014
7421,2014
3034,2014
4171,2014
1284,2014
1447,3790
1403,1497
2155,2075
1205,1606
1230,1414
2597,1414
8251,2269
3845,2269
1183,2269
2066,998
8917,4089
1376,4089
8589,1871
8172,1871
9047,1871
5442,1871
6441,1871
1848,1871
1390,1871
6978,651
7567,651
6447,651
8331,651
8973,651
5537,651
2212,651
3198,651
4168,651
1411,651
1292,629
7072,962
8740,962
8065,962
6145,962
1815,962
2413,1065
1417,2976
4694,601
1722,601
8018,1
9085,1
6980,1
4610,1
1866,1
607,1699
8054,1699
3000,1699
1415,2376
1745,2381
2421,325
4914,325
3146,325
2024,325
2263,325
2102,3523
2102,3462
1401,2714
1372,308
6737,842
4313,842
2558,842
2106,1537
1622,3482
6083,2320
1712,2320
2310,929
7414,94
7069,94
8948,94
7955,94
6279,94
3213,94
4263,94
2038,94
1472,2162
6179,1884
3191,1884
1456,1884
6576,911
7413,911
8966,911
5022,911
3219,911
1620,911
8303,317
8996,317
3414,317
4761,317
1992,317
1796,253
8071,1988
1904,1988
6817,1539
1904,1539
1452,1613
7184,919
5039,919
1687,919
6845,1719
1713,1719
1725,715
6859,1637
8633,1637
7827,1637
3895,1637
1429,1637
2540,1779
2540,1780
1649,2419
2540,2419
2540,2420
2997,4033
5241,2202
6629,382
7550,382
5248,382
1764,382
2391,1077
3683,1077
5885,1077
3648,1205
1623,3502
7447,861
6633,861
4489,861
1765,861
5886,928
6954,362
6307,362
5392,362
3419,362
7308,670
5594,670
3419,670
3322,2396
1474,2396
6421,390
3382,734
1464,734
1988,2102
2995,2102
7079,2102
8079,430
8871,430
7961,430
5626,430
6628,430
2211,430
3082,1131
2885,2150
6629,103
7162,103
8168,103
6565,103
3466,103
4241,103
2154,103
7397,3814
8094,480
2180,1984
2846,1907
4157,846
2073,846
1865,3056
1865,2712
2858,2038
4379,2038
1531,2038
2565,2038
2005,254
7024,654
3923,654
2165,654
6950,2047
5139,2047
3321,2047
1591,2047
2264,1256
2101,1481
2222,2451
2085,1616
3087,3262
7661,405
7120,405
8552,405
6521,405
3157,405
1484,405
5594,2141
2781,2141
2781,671
6287,664
4052,664
2037,664
7583,2452
4515,2452
1466,2452
5418,4061
2139,803
5002,2585
1485,3745
7309,508
6629,508
5583,508
6175,508
1868,508
2145,3556
8108,3957
8100,3957
3153,2594
8087,2594
8101,2594
8497,2594
8086,3785
8107,3785
8106,3785
8495,3785
2408,3513
2267,527
3390,1662
1947,1662
5925,2156
2390,2156
3106,2361
1952,682
1993,957
5240,2198
3815,1473
2063,1473
8711,358
7888,358
6241,358
1838,358
1468,3671
8558,612
3717,612
4563,612
4947,612
7425,1191
7519,1191
6265,1191
1951,1191
2275,63
5469,1149
8144,304
8888,304
5627,304
1870,304
5217,3715
8798,3644
2871,432
7309,578
2140,578
6695,1478
5470,1478
4768,1478
2254,1478
7566,763
4514,763
2049,763
2271,3371
2175,1975
2659,1093
3160,1093
3795,1093
5889,1172
8339,148
9043,148
4767,148
6450,148
2842,148
