userId,movieId,rating
212,2035,2.5
212,2037,1.5
212,2094,4.0
212,2103,3.0
212,2070,2.5
212,2084,3.0
212,1976,2.5
212,1988,3.0
212,1937,3.0
212,1938,2.0
212,2025,2.0
212,2026,1.5
212,1992,3.0
212,1998,2.5
212,2681,2.5
212,2646,3.5
212,2720,2.5
212,2719,2.0
212,2784,1.5
212,2772,3.5
212,2822,2.0
212,2804,3.5
212,2552,3.5
212,2538,1.5
212,2603,2.0
212,2583,3.5
212,2614,1.0
212,2612,3.0
212,2645,3.0
212,2625,2.5
212,2414,2.0
212,2437,2.5
212,2453,1.0
212,2455,2.5
212,2505,2.0
212,2506,2.5
212,2531,2.5
212,2537,1.0
212,2263,2.0
212,2268,3.0
212,2309,4.0
212,2338,2.0
212,2372,1.5
212,2396,1.5
212,2398,2.5
212,2409,2.5
212,1620,2.5
212,1619,3.5
212,1615,3.0
212,1613,3.5
212,1607,2.5
212,1580,1.0
212,1571,2.5
212,1568,1.5
212,1562,2.5
212,1529,1.0
212,1523,2.5
212,1486,1.0
212,1483,3.0
212,1480,1.5
212,1475,2.0
212,1472,4.0
212,1462,2.5
212,1463,3.0
212,1449,2.0
212,1453,4.5
212,1431,3.0
212,1440,2.5
212,1420,3.0
212,1422,2.0
212,1404,4.0
212,1419,2.0
212,1393,2.0
212,1397,4.0
212,1390,1.0
212,1391,2.5
212,1359,2.5
212,1361,3.5
212,1916,3.0
212,1915,2.5
212,1923,3.0
212,1917,2.5
212,1853,3.0
212,1847,3.5
212,1866,1.5
212,1864,3.0
212,1815,2.0
212,1813,2.5
212,1837,3.0
212,1836,3.0
212,1728,1.0
212,1722,3.0
212,1798,3.0
212,1743,2.5
212,1698,2.5
212,1699,2.5
212,1701,1.5
212,1716,2.0
212,1660,2.5
212,1675,3.5
212,1685,3.5
212,1686,1.5
212,1649,2.0
212,1650,2.0
212,1654,2.5
212,1656,2.5
212,1638,2.0
212,1641,4.0
212,1645,2.5
212,1647,2.0
212,3972,4.5
212,3953,3.0
212,4002,3.0
212,3985,2.5
212,4025,2.5
212,4003,2.5
212,4043,2.5
212,4028,1.5
212,4055,2.0
212,4050,3.0
212,4085,3.5
212,4066,3.5
212,4112,2.5
212,4103,2.5
212,4125,4.0
212,4116,4.0
212,4126,1.5
212,4138,4.0
212,4139,3.0
212,4147,2.5
212,4150,4.0
212,4158,4.0
212,4168,3.5
212,4170,0.5
212,4172,3.0
212,4173,3.5
212,4185,1.5
212,4208,3.5
212,4231,2.5
212,4233,2.5
212,4234,2.0
212,4266,1.5
212,4369,1.5
212,4363,4.0
212,4325,4.0
212,4309,2.5
212,4449,2.0
212,4399,2.5
212,4395,4.0
212,4390,2.0
212,4534,2.5
212,4489,3.5
212,4488,3.0
212,4487,3.0
212,4561,1.0
212,4558,3.5
212,4557,3.5
212,4548,1.5
212,4598,3.5
212,4603,2.5
212,4567,2.5
212,4587,4.0
212,4611,4.0
212,4688,3.5
212,4608,1.0
212,4610,2.5
212,4694,3.5
212,4702,3.0
212,4691,2.5
212,4693,3.0
212,4745,4.0
212,4785,2.0
212,4704,0.5
212,4715,1.5
212,2970,3.0
212,2959,3.5
212,3000,1.0
212,2997,4.0
212,2869,1.0
212,2860,2.0
212,2894,3.0
212,2885,3.5
212,3174,1.5
212,3102,2.0
212,3186,1.5
212,3182,2.5
212,3058,2.0
212,3033,4.0
212,3060,1.5
212,3059,2.5
212,3202,2.0
212,3215,2.0
212,3217,5.0
212,3219,2.0
212,3190,1.5
212,3192,2.0
212,3198,2.5
212,3199,2.0
212,3268,3.0
212,3272,0.5
212,3290,2.5
212,3371,1.0
212,3223,2.0
212,3226,2.5
212,3259,3.0
212,3267,3.0
212,3458,2.5
212,3457,4.0
212,3456,1.5
212,3441,5.0
212,3419,3.5
212,3414,3.0
212,3393,3.5
212,3377,2.5
212,3641,4.0
212,3581,3.0
212,3560,2.0
212,3553,4.0
212,3511,2.5
212,3510,2.5
212,3470,1.0
212,3461,2.5
212,3770,2.5
212,3798,2.5
212,3700,2.0
212,3729,2.5
212,3666,2.5
212,3684,2.0
212,3646,3.0
212,3663,3.0
212,3922,4.0
212,3924,1.5
212,3871,4.5
212,3873,1.0
212,3809,1.5
212,3812,4.0
212,3800,2.0
212,3805,3.5
212,6048,3.5
212,6064,2.5
212,6068,3.0
212,6069,3.5
212,6082,2.0
212,6104,4.0
212,6122,2.0
212,6139,2.5
212,5922,2.5
212,5929,2.0
212,5958,3.0
212,5963,3.0
212,5989,2.5
212,6018,3.0
212,6019,1.0
212,6045,2.5
212,6192,3.5
212,6186,3.0
212,6208,3.5
212,6201,1.5
212,6216,2.5
212,6213,2.0
212,6219,2.0
212,6217,3.0
212,6152,3.5
212,6145,2.0
212,6158,3.5
212,6153,0.5
212,6172,3.5
212,6163,1.5
212,6182,3.5
212,6176,4.0
212,6335,1.0
212,6342,3.5
212,6307,3.0
212,6308,2.5
212,6376,1.5
212,6379,2.0
212,6359,3.0
212,6365,1.0
212,6235,3.5
212,6238,3.5
212,6228,2.5
212,6231,1.5
212,6294,3.5
212,6299,3.0
212,6243,3.0
212,6282,1.5
212,6441,1.0
212,6436,3.0
212,6433,2.5
212,6432,4.0
212,6456,2.0
212,6448,2.0
212,6444,2.5
212,6443,1.5
212,6384,1.5
212,6383,3.5
212,6381,2.5
212,6380,2.5
212,6429,1.5
212,6419,3.5
212,6410,0.5
212,6387,5.0
212,4923,2.0
212,4926,1.5
212,4936,3.5
212,4954,2.5
212,4894,2.5
212,4895,4.5
212,4906,3.0
212,4919,2.5
212,4880,2.0
212,4882,1.0
212,4884,2.0
212,4885,1.5
212,4786,5.0
212,4854,2.0
212,4858,4.0
212,4866,1.5
212,5159,2.0
212,5155,2.0
212,5163,2.5
212,5161,3.5
212,5139,3.0
212,5134,4.0
212,5154,1.5
212,5153,1.5
212,5110,2.0
212,5091,2.0
212,5130,2.0
212,5126,0.5
212,5026,5.0
212,5022,2.0
212,5035,3.0
212,5034,4.0
212,5498,2.5
212,5499,3.0
212,5490,3.0
212,5491,5.0
212,5485,4.0
212,5487,3.5
212,5470,4.0
212,5484,3.0
212,5445,2.5
212,5448,2.0
212,5402,2.0
212,5404,1.5
212,5393,4.0
212,5399,3.0
212,5351,2.5
212,5392,3.5
212,5887,1.5
212,5835,2.5
212,5786,2.5
212,5643,2.0
212,5634,4.5
212,5629,3.0
212,5626,4.0
212,5624,2.0
212,5594,1.5
212,5580,2.5
212,5575,4.0
212,5552,1.0
212,5549,4.0
212,5548,2.5
212,5544,3.5
212,5537,2.0
212,283,2.0
212,304,2.5
212,279,3.0
212,282,4.5
212,262,4.0
212,263,3.0
212,228,0.5
212,232,5.0
212,211,1.5
212,225,2.5
212,184,4.0
212,190,1.0
212,173,2.5
212,180,2.5
212,152,2.0
212,163,3.0
212,404,1.5
212,391,3.0
212,389,2.5
212,384,1.0
212,344,2.0
212,343,3.0
212,341,4.0
212,338,1.5
212,332,3.0
212,331,1.0
212,328,2.5
212,322,1.0
212,321,2.0
212,320,1.5
212,314,2.5
212,309,1.0
212,23,2.5
212,31,1.5
212,32,1.5
212,37,2.0
212,6,2.0
212,12,2.5
212,14,3.0
212,18,2.0
212,0,3.0
212,1,3.0
212,147,3.5
212,144,3.5
212,151,2.5
212,149,3.0
212,132,4.0
212,129,1.5
212,139,3.0
212,137,3.0
212,96,2.0
212,87,2.0
212,122,2.0
212,100,2.5
212,46,2.0
212,45,2.5
212,83,3.5
212,56,2.0
212,6828,2.5
212,6836,2.5
212,6839,3.0
212,6840,2.0
212,6841,1.5
212,6850,2.5
212,6855,4.0
212,6858,2.5
212,6744,3.0
212,6746,3.0
212,6755,2.5
212,6761,3.0
212,6790,2.5
212,6796,2.0
212,6798,2.0
212,6827,1.0
212,6720,2.5
212,6719,2.5
212,6730,3.5
212,6729,2.0
212,6733,3.5
212,6732,1.0
212,6741,5.0
212,6735,3.5
212,6689,3.0
212,6682,3.0
212,6695,3.5
212,6691,2.0
212,6705,2.5
212,6697,4.0
212,6712,3.0
212,6707,2.5
212,6661,2.0
212,6664,4.0
212,6653,2.5
212,6655,3.0
212,6675,3.5
212,6676,3.5
212,6670,3.5
212,6674,3.0
212,6623,2.5
212,6628,4.0
212,6604,3.0
212,6612,1.5
212,6649,4.5
212,6652,2.0
212,6633,2.5
212,6643,2.0
212,6556,2.0
212,6555,2.0
212,6521,0.5
212,6516,3.0
212,6585,3.5
212,6576,3.0
212,6573,4.0
212,6572,1.5
212,6480,2.5
212,6478,2.5
212,6475,2.0
212,6461,2.5
212,6505,4.0
212,6497,2.5
212,6496,2.5
212,6485,3.0
212,7162,2.0
212,7186,1.5
212,7192,4.0
212,7207,2.5
212,7147,2.0
212,7152,3.0
212,7153,3.0
212,7161,3.5
212,7122,2.0
212,7144,3.5
212,7145,2.5
212,7146,1.5
212,7094,1.5
212,7095,3.0
212,7099,1.0
212,7108,4.0
212,7065,2.0
212,7059,2.5
212,7092,2.5
212,7091,2.5
212,7044,2.0
212,7043,1.5
212,7056,3.0
212,7046,4.0
212,7012,3.5
212,7000,2.5
212,7034,2.5
212,7032,0.5
212,6982,3.5
212,6981,2.5
212,6999,2.5
212,6996,1.5
212,6979,3.5
212,6980,2.0
212,6959,2.0
212,6966,3.5
212,6954,2.5
212,6958,1.5
212,6947,4.0
212,6951,2.0
212,6944,5.0
212,6945,2.5
212,6929,1.0
212,6935,3.5
212,6921,2.5
212,6927,2.5
212,6908,2.5
212,6916,3.5
212,6903,2.5
212,6901,4.5
212,6900,2.0
212,6894,2.5
212,6893,4.0
212,6890,3.0
212,6887,3.0
212,6883,1.5
212,6882,2.5
212,6879,2.5
212,6878,4.0
212,6874,3.5
212,6873,2.5
212,6871,3.0
212,6866,2.0
212,6863,2.5
212,7508,1.0
212,7503,4.0
212,7538,3.0
212,7526,3.5
212,7549,2.0
212,7541,4.0
212,7556,3.0
212,7550,1.5
212,7573,3.0
212,7567,2.0
212,7575,2.5
212,7574,3.5
212,7580,3.5
212,7578,4.0
212,7587,3.0
212,7582,2.5
212,7410,2.5
212,7412,5.0
212,7413,2.0
212,7414,4.0
212,7416,1.5
212,7422,3.5
212,7425,3.0
212,7447,3.0
212,7463,3.0
212,7465,2.5
212,7466,3.0
212,7474,2.0
212,7479,3.5
212,7481,3.5
212,7491,2.5
212,7496,2.0
212,7289,3.0
212,7288,2.5
212,7286,2.5
212,7285,3.5
212,7326,3.0
212,7325,3.0
212,7302,1.0
212,7299,1.5
212,7371,3.5
212,7347,2.5
212,7345,2.0
212,7330,2.5
212,7405,3.0
212,7401,2.5
212,7382,4.0
212,7375,4.0
212,7222,3.5
212,7225,3.5
212,7215,3.0
212,7218,5.0
212,7245,3.0
212,7249,2.5
212,7226,3.0
212,7229,1.5
212,7257,3.0
212,7261,2.0
212,7250,2.5
212,7256,3.0
212,7278,2.0
212,7282,2.5
212,7272,2.5
212,7274,3.5
212,7968,1.5
212,7964,2.5
212,7988,3.0
212,7975,3.0
212,7954,3.5
212,7953,3.5
212,7963,3.0
212,7955,4.0
212,8018,4.5
212,8017,3.0
212,8039,4.5
212,8038,1.5
212,7996,3.0
212,7990,3.0
212,8013,1.5
212,8001,2.5
212,7824,3.5
212,7828,2.5
212,7835,2.0
212,7842,2.5
212,7804,3.0
212,7807,4.0
212,7818,4.0
212,7822,4.0
212,7871,2.5
212,7887,2.5
212,7890,5.0
212,7951,2.5
212,7844,4.0
212,7851,2.5
212,7852,3.5
212,7860,2.5
212,7751,3.5
212,7745,1.5
212,7741,2.5
212,7737,2.5
212,7736,1.0
212,7732,2.5
212,7729,2.5
212,7721,3.5
212,7790,4.0
212,7785,1.5
212,7783,1.0
212,7769,4.0
212,7760,2.5
212,7758,4.0
212,7757,2.0
212,7756,3.5
212,7665,2.5
212,7670,2.5
212,7660,3.5
212,7664,3.5
212,7653,5.0
212,7655,2.5
212,7619,2.0
212,7628,2.0
212,7713,1.0
212,7718,3.0
212,7700,2.0
212,7705,2.5
212,7687,4.0
212,7692,1.0
212,7672,4.0
212,7681,2.5
212,8353,3.5
212,8351,1.5
212,8350,2.5
212,8349,2.5
212,8373,1.5
212,8369,3.5
212,8367,2.0
212,8361,1.5
212,8332,3.5
212,8331,2.5
212,8318,4.5
212,8309,3.0
212,8346,2.5
212,8345,3.0
212,8343,2.0
212,8336,1.5
212,8499,2.5
212,8518,2.0
212,8459,3.5
212,8460,4.0
212,8538,3.5
212,8547,3.5
212,8520,3.5
212,8536,2.0
212,8390,3.0
212,8411,3.5
212,8377,3.0
212,8385,2.0
212,8454,3.5
212,8455,4.0
212,8434,2.0
212,8439,4.5
212,8129,2.5
212,8119,3.0
212,8884,3.0
212,8853,4.0
212,8787,4.0
212,8786,4.0
212,8566,1.0
212,8581,2.5
212,8550,4.0
212,8560,2.5
212,8596,3.5
212,8614,2.5
212,8582,4.0
212,8592,3.5
212,8684,3.5
212,8691,2.5
212,8623,1.0
212,8637,5.0
212,8761,1.0
212,8783,4.0
212,8720,3.0
212,8737,4.0
212,8273,3.0
212,8272,2.5
212,8262,2.5
212,8225,2.5
212,8220,4.0
212,8211,4.0
212,8197,2.5
212,8195,3.5
212,8308,1.5
212,8301,1.5
212,8297,3.0
212,8292,3.5
212,8288,1.5
212,8287,2.5
212,8284,2.0
212,8282,2.5
212,8089,3.5
212,8104,3.0
212,8071,2.5
212,8075,1.5
212,8052,4.0
212,8055,2.5
212,8046,3.0
212,8051,3.5
212,8166,2.5
212,8168,1.0
212,8147,2.0
212,8154,2.0
212,8131,1.0
212,8139,2.0
213,2957,3.0
213,2970,2.0
213,2953,3.0
213,2956,3.0
213,2910,4.0
213,2940,3.0
213,2893,1.0
213,2894,4.0
213,2860,5.0
213,2879,3.0
213,2838,3.0
213,2841,4.0
213,2818,5.0
213,2837,4.0
213,2756,2.0
213,2772,4.0
213,2730,5.0
213,2725,5.0
213,2687,4.0
213,2686,4.0
213,2657,2.0
213,2612,4.0
213,2588,4.0
213,2581,4.0
213,2576,4.0
213,2555,5.0
213,2553,5.0
213,2531,4.0
213,2493,5.0
213,2490,4.0
213,2469,3.0
213,2468,5.0
213,3239,3.0
213,3210,3.0
213,3138,5.0
213,3127,4.0
213,3209,5.0
213,3188,3.0
213,3002,3.0
213,2997,4.0
213,3054,2.0
213,3033,5.0
213,523,5.0
213,522,5.0
213,521,4.0
213,485,5.0
213,472,5.0
213,455,4.0
213,427,4.0
213,406,3.0
213,404,2.0
213,344,4.0
213,341,2.0
213,328,5.0
213,285,5.0
213,284,5.0
213,266,4.0
213,263,3.0
213,740,5.0
213,745,5.0
213,695,5.0
213,733,3.0
213,660,1.0
213,675,4.0
213,644,5.0
213,656,4.0
213,622,5.0
213,626,5.0
213,550,4.0
213,561,3.0
213,527,4.0
213,535,5.0
213,524,3.0
213,525,5.0
213,232,5.0
213,237,3.0
213,258,3.0
213,262,3.0
213,45,4.0
213,48,5.0
213,100,5.0
213,101,5.0
213,9,3.0
213,24,3.0
213,31,3.0
213,34,4.0
213,1006,5.0
213,1012,5.0
213,1000,4.0
213,1003,4.0
213,1021,5.0
213,1024,4.0
213,1013,5.0
213,1016,5.0
213,1045,4.0
213,1049,4.0
213,1026,5.0
213,1029,4.0
213,1057,5.0
213,1060,4.0
213,1052,5.0
213,1055,5.0
213,1125,3.0
213,1120,5.0
213,1087,5.0
213,1066,5.0
213,1257,5.0
213,1253,5.0
213,1222,2.0
213,1132,2.0
213,1352,5.0
213,1331,4.0
213,1288,5.0
213,1281,5.0
213,1393,3.0
213,1387,2.0
213,1375,2.0
213,1360,3.0
213,832,5.0
213,833,3.0
213,840,4.0
213,868,4.0
213,870,4.0
213,880,5.0
213,881,5.0
213,883,4.0
213,888,4.0
213,891,4.0
213,904,4.0
213,938,3.0
213,943,5.0
213,944,4.0
213,951,4.0
213,953,4.0
213,956,5.0
213,955,5.0
213,962,5.0
213,957,4.0
213,969,5.0
213,966,4.0
213,975,4.0
213,970,5.0
213,977,5.0
213,976,4.0
213,981,5.0
213,978,4.0
213,988,4.0
213,986,4.0
213,996,3.0
213,994,4.0
213,2056,4.0
213,2062,4.0
213,2026,3.0
213,2036,2.0
213,1973,5.0
213,2003,5.0
213,1917,4.0
213,1962,4.0
213,2241,5.0
213,2259,4.0
213,2195,4.0
213,2212,5.0
213,2173,4.0
213,2192,3.0
213,1863,5.0
213,1864,3.0
213,1857,2.0
213,1859,3.0
213,1915,4.0
213,1916,5.0
213,1886,3.0
213,1901,3.0
213,1654,4.0
213,1665,4.0
213,1636,3.0
213,1638,4.0
213,1744,5.0
213,1801,5.0
213,1675,5.0
213,1728,4.0
213,1563,2.0
213,1562,3.0
213,1559,5.0
213,1527,4.0
213,1624,4.0
213,1590,5.0
213,1585,5.0
213,1582,5.0
213,1516,5.0
213,1515,5.0
213,1513,4.0
213,1509,4.0
213,1524,5.0
213,1523,4.0
213,1519,3.0
213,1518,5.0
213,2395,5.0
213,2396,4.0
213,2398,4.0
213,2400,3.0
213,2401,3.0
213,2414,3.0
213,2424,4.0
213,2435,4.0
213,2287,4.0
213,2288,5.0
213,2337,3.0
213,2338,4.0
213,2339,4.0
213,2340,5.0
213,2341,4.0
213,2388,3.0
213,2154,5.0
213,2114,3.0
214,724,4.0
214,725,4.0
214,729,4.0
214,733,5.0
214,773,4.0
214,786,5.0
214,832,4.0
214,866,3.0
214,734,5.0
214,740,4.0
214,741,3.0
214,745,5.0
214,875,4.0
214,876,4.0
214,877,5.0
214,892,5.0
214,868,5.0
214,870,3.0
214,871,3.0
214,873,4.0
214,963,4.0
214,960,4.0
214,975,4.0
214,966,3.0
214,912,4.0
214,893,4.0
214,955,3.0
214,951,5.0
214,1131,4.0
214,1129,3.0
214,1194,4.0
214,1159,3.0
214,989,4.0
214,977,4.0
214,1001,4.0
214,1000,4.0
214,0,3.0
214,5,3.0
214,232,3.0
214,237,5.0
214,80,3.0
214,101,4.0
214,472,4.0
214,455,3.0
214,427,3.0
214,340,4.0
214,564,3.0
214,561,3.0
214,535,4.0
214,485,3.0
214,720,3.0
214,695,5.0
214,693,3.0
214,626,5.0
215,1057,4.0
215,1060,3.5
215,1199,4.0
215,1209,4.5
215,1288,4.5
215,1303,4.5
215,1336,5.0
215,1352,5.0
215,953,4.5
215,954,5.0
215,955,5.0
215,963,4.0
215,1016,4.5
215,1024,5.0
215,1036,4.0
215,1055,4.0
215,528,3.5
215,525,4.0
215,647,4.0
215,550,4.0
215,731,4.0
215,720,4.0
215,836,4.5
215,740,4.5
215,46,4.0
215,45,5.0
215,263,4.0
215,232,3.5
215,310,4.0
215,284,5.0
215,494,5.0
215,321,4.5
215,5152,4.5
215,5127,5.0
215,5029,4.5
215,5026,5.0
215,5537,4.5
215,5485,4.0
215,5480,5.0
215,5448,2.5
215,4610,5.0
215,4395,5.0
215,4259,5.0
215,4139,4.0
215,5021,5.0
215,4884,4.0
215,4852,4.0
215,4730,4.0
215,5538,5.0
215,5559,2.0
215,2004,5.0
215,2003,4.5
215,2094,3.5
215,2062,4.5
215,2235,5.0
215,2173,4.5
215,2340,5.0
215,2288,5.0
215,1523,4.0
215,1390,3.5
215,1568,4.0
215,1530,5.0
215,1776,4.5
215,1660,4.5
215,1906,4.5
215,1836,4.5
215,3233,5.0
215,3367,5.0
215,3380,4.0
215,3430,4.0
215,3801,5.0
215,3805,4.5
215,3871,5.0
215,4102,4.5
215,2374,5.0
215,2658,4.5
215,2727,4.0
215,2780,4.5
215,3000,3.5
215,3158,4.5
215,3199,4.5
215,3223,4.0
216,100,4.0
216,96,4.5
216,119,3.5
216,102,3.0
216,15,4.0
216,2,4.5
216,334,5.0
216,294,4.0
216,414,3.5
216,406,4.5
216,232,5.0
216,208,2.5
216,281,1.0
216,254,1.0
216,1219,5.0
216,1209,4.5
216,1142,2.5
216,1116,4.0
216,1480,3.0
216,1322,5.0
216,1315,1.5
216,1281,5.0
216,1675,5.0
216,1590,4.0
216,1562,4.0
216,1486,5.0
216,1881,4.5
216,1794,5.0
216,1744,5.0
216,1728,2.5
216,695,5.0
216,725,3.0
216,522,5.0
216,648,3.5
216,953,5.0
216,966,5.0
216,840,5.0
216,891,4.5
216,1032,2.5
216,1045,5.0
216,976,5.0
216,1024,5.0
216,1114,4.5
216,1115,3.0
216,1111,4.5
216,1113,3.5
216,2531,3.0
216,2490,4.5
216,2727,5.0
216,2619,4.0
216,2860,4.0
216,2838,5.0
216,2905,4.5
216,2902,4.5
216,5179,4.0
216,5142,5.0
216,5105,4.5
216,4944,5.0
216,5432,4.5
216,5407,3.0
216,5392,5.0
216,5312,3.0
216,5997,4.5
216,5996,4.0
216,3540,4.5
216,3630,5.0
216,3278,5.0
216,3419,5.0
216,4085,4.0
216,4103,4.5
216,3847,4.0
216,3910,4.5
216,4503,5.0
216,4587,4.5
216,4166,4.5
216,4325,3.0
216,4906,4.0
216,4926,4.0
216,4732,3.0
216,4833,3.0
216,2442,5.0
216,2404,4.0
216,2402,4.5
216,2400,4.5
216,2367,4.0
216,2340,5.0
216,2241,3.0
216,2239,5.0
216,2236,4.5
216,2235,5.0
216,2173,5.0
216,2164,5.0
216,2103,4.5
216,2082,2.5
216,2004,5.0
216,1933,5.0
216,3205,4.5
216,3268,5.0
216,3156,5.0
216,3188,4.0
216,3092,5.0
216,3093,5.0
216,3008,5.0
216,3033,4.0
217,5544,4.5
217,5918,4.0
217,4231,5.0
217,4874,4.0
217,1060,3.0
217,1013,4.0
217,1257,3.5
217,1065,3.5
217,1343,3.0
217,1281,4.0
217,2147,3.0
217,1737,4.0
217,2248,4.5
217,2212,3.5
217,2506,3.5
217,2340,4.5
217,3199,4.0
217,2955,3.5
217,3856,4.0
217,3367,4.5
217,454,3.0
217,485,4.5
217,525,4.0
217,626,5.0
217,740,3.5
217,891,3.0
217,912,4.0
217,953,4.5
217,954,4.0
217,955,4.0
217,957,4.5
217,969,4.0
217,970,4.0
217,981,3.5
217,986,4.0
217,988,5.0
217,196,4.0
217,1,2.5
217,391,3.5
217,361,3.5
217,284,4.0
217,232,4.0
218,37,4.0
218,32,3.0
218,48,4.0
218,45,4.0
218,110,4.0
218,96,5.0
218,190,5.0
218,159,3.0
218,10,4.0
218,0,5.0
218,18,3.0
218,15,2.0
218,309,4.0
218,321,4.0
218,322,4.0
218,331,4.0
218,341,4.0
218,364,3.0
218,390,3.0
218,406,3.0
218,196,2.0
218,203,5.0
218,207,3.0
218,232,3.0
218,266,4.0
218,283,3.0
218,284,5.0
218,298,5.0
218,858,5.0
218,844,2.0
218,840,4.0
218,824,5.0
218,880,5.0
218,871,4.0
218,870,3.0
218,866,4.0
218,521,5.0
218,483,4.0
218,472,4.0
218,447,4.0
218,652,4.0
218,649,4.0
218,535,2.0
218,529,3.0
218,1060,3.0
218,1108,3.0
218,1024,5.0
218,1042,4.0
218,1251,5.0
218,1253,4.0
218,1132,5.0
218,1216,2.0
218,954,5.0
218,955,4.0
218,884,3.0
218,912,5.0
218,1000,5.0
218,1019,5.0
218,978,4.0
218,994,3.0
218,1359,5.0
218,1367,5.0
218,1390,3.0
218,1406,5.0
218,1281,4.0
218,1305,3.0
218,1331,3.0
218,1336,5.0
218,1574,3.0
218,1580,2.0
218,1621,4.0
218,1641,3.0
218,1425,3.0
218,1472,3.0
218,1486,4.0
218,1573,4.0
218,1940,4.0
218,1938,3.0
218,2004,5.0
218,1955,4.0
218,1848,3.0
218,1794,3.0
218,1904,3.0
218,1866,4.0
218,2164,4.0
218,2156,5.0
218,2181,3.0
218,2173,4.0
218,6507,5.0
218,6477,4.5
218,6158,5.0
218,6145,3.0
218,5626,3.5
218,5538,5.0
218,5444,5.0
218,5405,0.5
218,5026,0.5
218,4395,0.5
218,3955,4.5
218,3871,0.5
218,3805,4.5
218,3511,4.0
218,3201,3.0
218,3219,4.0
218,3223,5.0
218,3228,4.5
218,3259,2.0
218,3419,3.5
218,3447,3.0
218,3456,2.0
218,2905,4.0
218,2970,4.0
218,3001,4.0
218,3018,3.0
218,3033,3.0
218,3113,4.0
218,3156,4.0
218,3199,4.0
218,2611,3.0
218,2609,3.0
218,2619,5.0
218,2614,3.0
218,2754,4.0
218,2719,3.0
218,2893,4.0
218,2824,4.0
218,2248,5.0
218,2235,3.5
218,2303,1.0
218,2288,5.0
218,2366,4.0
218,2340,4.0
218,2407,3.0
218,2404,4.0
218,2150,5.0
218,2154,5.0
218,2070,3.0
218,2138,4.0
219,0,2.0
219,15,5.0
219,32,4.0
219,16,5.0
219,58,4.0
219,34,4.0
219,184,2.0
219,100,4.0
219,232,5.0
219,203,2.0
219,254,4.0
219,244,5.0
219,266,5.0
219,263,5.0
219,275,4.0
219,274,4.0
219,285,5.0
219,276,4.0
219,310,4.0
219,315,3.0
219,302,4.0
219,309,1.0
219,331,4.0
219,334,3.0
219,321,4.0
219,322,4.0
219,383,3.0
219,390,2.0
219,341,3.0
219,377,1.0
219,427,2.0
219,428,4.0
219,403,3.0
219,416,4.0
219,483,2.0
219,481,1.0
219,472,5.0
219,447,3.0
219,523,4.0
219,522,4.0
219,521,3.0
219,519,1.0
219,535,5.0
219,529,3.0
219,527,4.0
219,525,4.0
219,615,3.0
219,571,2.0
219,561,4.0
219,556,2.0
219,3856,5.0
219,3886,4.0
219,4068,4.0
219,3380,4.0
219,3419,4.0
219,3461,3.0
219,3716,2.0
219,3319,4.0
219,3364,4.0
219,3366,4.0
219,3378,4.0
219,3233,5.0
219,3247,2.0
219,3309,2.0
219,3317,4.0
219,3156,5.0
219,3160,4.0
219,3127,3.0
219,3130,1.0
219,3122,4.0
219,3123,2.0
219,3110,3.0
219,3113,4.0
219,3062,4.0
219,3093,4.0
219,3036,4.0
219,3056,5.0
219,3033,2.0
219,3035,4.0
219,3004,1.0
219,3023,4.0
219,3232,4.0
219,3229,1.0
219,3228,5.0
219,3226,3.0
219,3223,4.0
219,3218,4.0
219,3215,4.0
219,3213,4.0
219,3210,4.0
219,3207,3.0
219,3199,4.0
219,3198,3.0
219,3197,4.0
219,3191,2.0
219,3187,4.0
219,3173,4.0
219,2689,4.0
219,2700,4.0
219,2719,4.0
219,2725,4.0
219,2740,4.0
219,2780,5.0
219,2804,3.0
219,2823,4.0
219,2608,5.0
219,2609,4.0
219,2613,3.0
219,2625,2.0
219,2630,3.0
219,2636,4.0
219,2658,2.0
219,2660,4.0
219,2893,4.0
219,2863,5.0
219,2940,2.0
219,2937,4.0
219,2974,3.0
219,2956,3.0
219,3002,5.0
219,3000,5.0
219,2826,5.0
219,2824,3.0
219,2841,3.0
219,2827,4.0
219,2849,3.0
219,2842,4.0
219,2860,3.0
219,2852,3.0
219,2458,5.0
219,2477,3.0
219,2448,3.0
219,2454,4.0
219,2515,3.0
219,2531,4.0
219,2478,3.0
219,2500,3.0
219,2376,4.0
219,2405,1.0
219,2367,3.0
219,2374,4.0
219,2426,5.0
219,2447,4.0
219,2407,3.0
219,2415,5.0
219,2595,1.0
219,2573,4.0
219,2566,4.0
219,2562,4.0
219,2606,2.0
219,2605,3.0
219,2603,2.0
219,2597,3.0
219,2552,3.0
219,2551,3.0
219,2541,4.0
219,2532,4.0
219,2559,4.0
219,2556,3.0
219,2555,3.0
219,2553,4.0
219,2038,5.0
219,2026,2.0
219,2062,5.0
219,2060,4.0
219,1945,5.0
219,1936,3.0
219,1990,3.0
219,1986,4.0
219,2138,4.0
219,2129,2.0
219,2148,4.0
219,2143,4.0
219,2094,1.0
219,2083,2.0
219,2103,3.0
219,2099,3.0
219,2168,4.0
219,2169,2.0
219,2198,4.0
219,2212,5.0
219,2152,5.0
219,2157,2.0
219,2163,2.0
219,2164,2.0
219,2309,3.0
219,2321,4.0
219,2334,5.0
219,2335,4.0
219,2213,4.0
219,2235,3.0
219,2249,4.0
219,2288,5.0
219,1367,4.0
219,1364,4.0
