movieId,actorId
2466,12449
2466,13399
2467,4898
2467,1261
2467,1712
2467,2735
2468,180
2468,12074
2468,15171
2468,7700
2469,869
2469,3204
2469,5766
2469,853
2470,1127
2470,8534
2470,8535
2470,8536
2471,7380
2471,1521
2471,23
2471,8360
2472,921
2472,4808
2472,1116
2472,4536
2473,13096
2473,13097
2473,13098
2473,13099
2474,1002
2474,2458
2474,3771
2474,2549
2475,4519
2475,14952
2475,5113
2475,15326
2476,1978
2476,1707
2476,36
2476,1456
2477,2142
2477,3724
2477,577
2477,156
2478,289
2478,292
2478,288
2478,291
2479,10225
2479,10224
2479,10214
2479,10226
2480,448
2480,199
2480,4584
2480,1445
2481,259
2481,782
2481,8465
2481,3400
2482,6098
2482,13404
2482,6099
2482,6100
2483,846
2483,463
2483,8988
2483,2537
2484,8539
2484,8423
2484,8421
2484,8480
2485,487
2485,4343
2485,2230
2485,1609
2486,2584
2486,205
2486,6112
2486,960
2487,1991
2487,1990
2487,1989
2487,1296
2488,777
2488,5986
2488,3082
2488,6341
2489,4635
2489,3216
2489,2113
2489,259
2490,1127
2490,107
2490,154
2490,896
2491,487
2491,1609
2491,5120
2491,3870
2492,1130
2492,102
2492,1129
2492,1128
2493,6310
2493,986
2493,2374
2493,154
2494,154
2494,14469
2494,2274
2494,12468
2495,121
2495,1586
2495,3647
2495,2888
2496,4945
2496,121
2496,1324
2496,241
2497,635
2497,8163
2497,74
2497,121
2498,1529
2498,5336
2498,9742
2498,913
2499,2900
2499,1698
2499,6994
2499,121
2500,13456
2500,2544
2500,2543
2500,376
2501,724
2501,1448
2501,15101
2501,15102
2502,1186
2502,2250
2502,723
2502,2538
2503,18
2503,85
2503,4547
2503,5309
2504,1448
2504,11036
2504,2468
2504,11037
2505,1772
2505,3624
2505,328
2505,1342
2506,1762
2506,2875
2506,944
2506,14
2507,380
2507,121
2507,1193
2507,7704
2508,888
2508,2234
2508,11133
2508,5391
2509,845
2509,657
2509,4420
2509,15301
2510,6386
2510,8977
2510,1531
2510,6176
2511,239
2511,2436
2511,5419
2511,7897
2512,1946
2512,10001
2512,5156
2512,9338
2513,2029
2513,783
2513,2030
2513,3859
2514,1415
2514,378
2514,2106
2514,14246
2515,76
2515,881
2515,311
2515,8854
2516,821
2516,378
2516,2332
2516,2537
2517,665
2517,7405
2517,4938
2517,384
2518,14
2518,26
2518,5039
2518,619
2519,11944
2519,11945
2519,11946
2519,14574
2520,2012
2520,2635
2520,2637
2520,2636
2521,2368
2521,896
2521,2155
2521,5760
2522,6212
2522,6213
2522,805
2522,1717
2523,6944
2523,4036
2523,1860
2523,447
2524,11941
2524,2016
2524,2402
2524,5028
2525,153
2525,311
2525,5834
2525,104
2526,5429
2526,9456
2526,9455
2526,9454
2527,3808
2527,1832
2528,1936
2528,1940
2528,10967
2528,572
2529,1443
2529,874
2529,944
2529,601
2530,7753
2530,5396
2530,1211
2530,7628
2531,1340
2531,7701
2531,24
2531,14
2532,4439
2532,3856
2532,1706
2532,657
2533,887
2533,4570
2533,1432
2533,11519
2534,310
2534,1950
2534,3938
2534,376
2535,2505
2535,9536
2535,264
2535,10089
2536,469
2536,312
2536,2519
2536,5836
2537,3642
2537,1593
2537,635
2537,1259
2538,8166
2538,3547
2538,160
2538,6019
2539,7919
2539,7918
2539,194
2539,7920
2540,13886
2540,14422
2540,12768
2540,8165
2541,378
2541,14937
2541,6170
2541,7622
2542,1415
2542,3611
2542,270
2542,2496
2543,15369
2543,9091
2543,14200
2543,295
2544,2477
2544,47
2544,816
2544,2751
2545,2434
2545,11760
2545,849
2545,3260
2546,2689
2546,153
2546,7882
2546,2970
2547,2088
2547,2089
2547,816
2547,2087
2548,3450
2548,665
2548,1052
2548,3070
2549,2773
2549,3186
2549,10403
2549,3103
2550,1529
2550,1206
2550,1720
2550,352
2551,3998
2551,3997
2551,78
2551,157
2552,2875
2552,1216
2552,2332
2552,1149
2553,541
2553,2730
2553,2200
2553,48
2554,2222
2554,6594
2554,7241
2554,7160
2555,4522
2555,2965
2555,4718
2555,1367
2556,474
2556,7901
2556,3724
2556,7900
2557,912
2557,7307
2557,932
2557,2751
2558,13514
2558,14039
2558,1137
2558,1186
2559,13111
2559,13108
2559,13109
2559,13110
2560,15229
2560,15228
2560,15227
2560,15226
2561,3413
2561,6163
2561,7857
2561,175
2562,109
2562,2662
2562,4163
2562,558
2563,13221
2563,1694
2564,5649
2564,1241
2564,831
2564,6551
2565,1462
2565,2964
2565,5792
2565,2224
2566,13961
2566,13963
2566,13962
2566,5375
2567,1127
2567,3835
2567,2386
2567,2367
2568,258
2568,1808
2568,1944
2568,2124
2569,230
2569,1382
2569,4036
2569,1362
2570,2968
2570,1200
2570,3352
2570,3063
2571,5439
2571,1171
2571,3155
2571,1472
2572,153
2572,522
2572,9043
2572,2337
2573,153
2573,3764
2573,5552
2573,2090
2574,8510
2574,8513
2574,8512
2574,8511
2575,1259
2575,664
2575,8852
2575,575
2576,1985
2576,614
2576,973
2576,4917
2577,5266
2577,1461
2577,9646
2577,6246
2578,5625
2578,8708
2578,1206
2578,376
2579,1985
2579,3076
2579,5121
2579,4711
2580,830
2580,2952
2580,3417
2580,668
2581,665
2581,7652
2581,240
2581,2377
2582,1259
2582,1325
2582,12470
2582,13877
2583,255
2583,5532
2583,1880
2583,7892
2584,392
2584,4604
2584,2929
2584,6983
2585,10593
2585,5210
2585,6205
2585,6202
2586,2120
2586,3151
2586,2972
2586,3016
2587,12996
2587,11790
2587,11792
2587,11791
2588,5039
2588,669
2588,2316
2588,2017
2589,8089
2589,207
2589,8091
2589,8090
2590,2343
2590,11852
2590,10813
2590,6391
2591,4686
2591,10218
2591,13074
2591,10373
2592,5382
2592,6675
2592,2688
2592,2725
2593,3132
2593,10506
2593,2016
2593,11943
2594,313
2594,448
2594,2154
2594,2230
2595,3380
2595,885
2595,5575
2595,5049
2596,9161
2596,8752
2596,2544
2596,2076
2597,1039
2597,12281
2597,5413
2597,4572
2598,14058
2598,11149
2598,12762
2598,11148
2599,408
2599,7890
2599,3770
2599,7891
2600,3914
2600,5997
2600,9011
2600,875
2601,10864
2601,14408
2601,14541
2601,13657
2602,4038
2602,1972
2602,2224
2602,1367
2603,4205
2603,2542
2603,704
2603,2510
2604,704
2604,4206
2604,753
2604,2542
2605,3851
2605,2072
2605,6084
2605,4958
2606,175
2606,12024
2606,6645
2606,1745
2607,2468
2607,1586
2607,5802
2607,5834
2608,1425
2608,1440
2608,2099
2608,352
2609,2950
2609,829
2609,7064
2609,2734
2610,1238
2610,7064
2610,2950
2610,2734
2611,14
2611,3547
2611,3295
2611,906
2612,2
2612,21
2612,2374
2612,5049
2613,2065
2613,1746
2613,392
2613,2067
2614,26
2614,3870
2614,1635
2614,1325
2615,664
2615,2987
2615,148
2615,2356
2616,401
2616,1752
2616,6845
2616,2938
2617,670
2617,6928
2617,4759
2617,8212
2618,1663
2618,1667
2618,1664
2618,1671
2619,7307
2619,1272
2619,2226
2619,2477
2620,1333
2620,7058
2620,178
2620,6994
2621,469
2621,8055
2621,413
2621,8475
2622,7772
2622,13831
2622,6418
2622,13832
2623,7264
2623,7262
2623,7263
2623,4186
2624,3473
2624,3455
2624,2301
2624,7572
2625,7871
2625,724
2625,2084
2625,46
2626,2830
2626,7699
2626,4086
2626,1097
2627,1723
2627,574
2627,1118
2627,16
2628,311
2628,758
2628,915
2628,3337
2629,8220
2629,6809
2629,4522
2629,2143
2630,670
2630,2377
2630,1541
2630,6832
2631,6887
2631,1284
2631,6888
2631,1368
2632,1070
2632,6646
2632,2509
2632,3642
2633,14435
2634,2944
2634,1564
2634,298
2634,2584
2635,265
2635,7883
2635,14232
2635,10887
2636,3927
2636,4063
2636,1559
2636,4061
2637,8509
2637,450
2637,1194
2637,1395
2638,2736
2638,1358
2638,10041
2638,9042
2639,11998
2639,11997
2639,11996
2639,11995
2640,6038
2640,5570
2640,898
2640,9952
2641,4897
2641,2127
2641,3908
2641,1044
2642,3536
2642,5993
2642,10171
2642,11674
2643,2225
2643,2868
2643,3735
2643,515
2644,1382
2644,1694
2644,899
2644,3108
2645,7983
2645,1643
2645,1966
2645,2868
2646,7701
2646,3110
2646,636
2646,26
2647,15119
2647,13488
2647,15118
2647,8103
2648,14693
2649,2171
2649,311
2649,1324
2649,6072
2650,12038
2650,3025
2650,11292
2650,12039
2651,3025
2651,3022
2651,3023
2651,3024
2652,826
2652,9192
2652,10863
2652,372
2653,12043
2653,4318
2653,3021
2653,10004
2654,3021
2654,7779
2654,3988
2654,4318
2655,4751
2655,1147
2655,11107
2655,12185
2656,613
2656,5181
2656,1174
2656,9573
2657,269
2657,13044
2657,4415
2657,5343
2658,1078
2658,657
2658,940
2658,986
2659,1772
2659,3543
2659,3450
2659,5419
2660,457
2660,363
2660,458
2660,459
2661,8752
2661,157
2661,2084
2661,2143
2662,1892
2662,906
2662,1220
2662,1250
2663,6701
2663,377
2663,155
2663,3587
2664,9069
2664,5361
2664,7226
2664,7222
2665,647
2665,15370
2665,3931
2665,4933
2666,402
2666,9038
2666,9728
2666,9729
2667,812
2667,9570
2667,11381
2667,1052
2668,5501
2668,4456
2668,4457
2668,4458
2669,2969
2669,1121
2669,3693
2669,1859
2670,10802
2670,10800
2670,10801
2670,1898
2671,611
2671,614
2671,1434
2671,2754
2672,14464
2672,11105
2672,453
2672,10566
2673,9746
2673,1944
2673,1486
2673,9769
2674,853
2674,2017
2674,8285
2674,8286
2675,7359
2675,4958
2675,2079
2675,12024
2676,10529
2676,10532
2676,10531
2676,10530
2677,393
2677,11497
2677,1562
2677,11496
2678,10388
2678,4355
2678,10931
2678,10288
2679,3536
2679,3333
2679,10690
2679,10689
2680,10531
2680,10529
2680,10535
2680,10536
2681,152
2681,545
2681,283
2681,16
2682,36
2682,2079
2682,1376
2682,2080
2683,23
2683,3925
2683,9489
2683,8610
2684,1325
2684,7
2684,3920
2684,4208
2685,1529
2685,4888
2685,2624
2685,3593
2686,1115
2686,816
2686,71
2686,2466
2687,392
2687,1104
2687,152
2687,1105
2688,3146
2688,3148
2688,902
2688,3147
2689,875
2689,1548
2689,2797
2689,393
2690,897
2690,1633
2690,1169
2690,2924
2691,1134
2691,1162
2691,1799
2691,5184
2692,1985
2692,3133
2692,3181
2692,2281
2693,2901
2693,2625
2693,4770
2693,9184
2694,60
2694,1258
2694,243
2694,6055
2695,5144
2695,1161
2695,9942
2695,6038
2696,1985
2696,5131
2696,1797
2696,4711
2697,3135
2697,5117
2697,5768
2697,11293
2698,569
2698,1694
2698,372
2698,2007
2699,5073
2699,14
2699,2882
2699,1779
2700,392
2700,2749
2700,2750
2700,15170
2701,1779
2701,2071
2701,1099
2701,5073
2702,2735
2702,7108
2702,7107
2702,1258
2703,665
2703,201
2703,906
2703,2515
2704,906
2704,3006
2704,641
2704,3423
2705,1325
2705,2816
2705,6072
2705,6325
2706,5079
2706,3422
2706,10558
2706,1283
2707,107
2707,2469
2707,3066
2707,26
2708,376
2708,6822
2708,2195
2708,107
2709,7045
2709,1907
2709,8237
2709,8236
2710,7045
2710,7832
2710,1907
2710,8236
2711,7832
2711,7831
2711,7045
2711,1907
2712,7045
2712,8237
2712,10915
2712,1907
2713,377
2713,3240
2713,12350
2713,4569
2714,6281
2714,726
2714,179
2714,2463
2715,680
2715,11109
2715,1456
2715,4191
2716,3237
2716,4106
2716,2145
2716,9294
2717,8153
2717,5247
2717,8154
2717,2254
2718,1985
2718,11635
2718,95
2718,2975
2719,1594
2719,368
2719,1080
2719,1584
2720,7384
2720,6153
2720,3616
2720,6506
2721,4593
2721,4592
2721,2449
2721,15419
2722,5856
2722,1944
2722,10284
2722,2505
2723,6975
2723,13740
2723,6977
2723,6976
2724,2505
2724,8393
2724,8392
2724,3012
2725,1104
2725,311
2725,3547
2725,61
2726,352
2726,1362
2726,4584
2726,926
2727,1094
2727,6632
2727,6937
2727,6936
2728,10504
2728,14529
2728,10505
2728,1366
2729,1271
2729,11842
2729,14195
2729,855
2730,1600
2730,3332
2730,3333
2730,304
2731,1367
2731,1366
2731,1271
2731,2477
2732,2477
2732,3851
2732,1366
2732,3332
2733,10253
2733,5905
2733,69
2733,1359
2734,2312
2734,8935
2734,1362
2734,1610
2735,15224
2736,1298
2736,983
2736,8880
2736,3204
2737,1298
2737,3907
2737,3362
2737,3204
2738,569
2738,1298
2738,9859
2738,4358
2739,1298
2739,748
2739,3227
2739,7244
2740,3238
2740,1117
2740,3237
2740,2969
2741,368
2741,6928
2741,2410
2741,1767
2742,3621
2742,7087
2742,10612
2742,12943
2743,1557
2743,9359
2743,6248
2743,2966
2744,611
2744,9000
2744,8999
2744,8836
2745,2966
2745,8836
2745,9742
2745,3099
2746,828
2746,226
2746,1725
2746,318
2747,5342
2747,5483
2747,10353
2747,3580
2748,8439
2748,3261
2748,11085
2748,2331
2749,1610
2749,645
2749,424
2749,2230
2750,3642
2750,1379
2750,1822
2750,1032
2751,11456
2751,2939
2751,5128
2751,11455
2752,647
2752,635
2752,2715
2752,2714
2753,899
2753,371
2753,1254
2753,1070
2754,2970
2754,1694
2754,921
2754,3479
2755,2752
2755,1638
2755,3536
2755,4037
2756,4327
2756,4328
2756,4329
2756,412
2757,4363
2757,685
2757,2747
2757,4442
2758,9243
2758,7340
2758,12390
2758,9350
2759,14138
2759,14139
2759,11710
2759,14140
2760,1956
2760,14137
2760,10583
2760,6349
2761,5192
2761,1342
2761,1539
2761,4114
2762,7046
2762,13543
2762,1990
2762,13544
2763,13214
2763,13213
2763,13215
2763,7636
2764,5136
2764,3121
2764,3058
2764,3021
2765,872
2765,12234
2765,3637
2765,6122
2766,921
2766,356
2766,2229
2766,1488
2767,940
2767,582
2767,4945
2767,4759
2768,1030
2768,5180
2768,567
2768,4018
2769,1030
2769,265
2769,1669
2769,3218
2770,2752
2770,2922
2770,4065
2770,2972
2771,6376
2771,7486
2771,7485
2771,13741
2772,875
2772,1258
2772,481
2772,1979
2773,4764
2773,2683
2773,9348
2773,10322
2774,2755
2774,1864
2774,1029
2774,1868
2775,1829
2775,304
2775,2962
2775,152
2776,10615
2776,7317
2776,6577
2776,1441
2777,1829
2777,620
2777,5792
2777,7929
2778,354
2778,1780
2778,1249
2778,178
2779,3637
2779,6948
2779,1725
2779,7234
2780,8508
2780,457
2780,942
2780,874
2781,2085
2781,2577
2781,1272
2781,4495
2782,2699
2782,1914
2782,7296
2782,7256
2783,1134
2783,2321
2783,6529
2783,894
2784,1200
2784,635
2784,123
2784,368
2785,4
2785,49
2785,2327
2785,4597
2786,5387
2786,9235
2786,5178
2786,5588
2787,11160
2787,12853
2787,13321
2787,10138
2788,1134
2788,3349
2788,9787
2788,9155
2789,11438
2789,6126
2789,7653
2789,557
2790,1116
2790,1035
2790,5903
2790,9749
2791,6994
2791,3914
2791,1254
2791,1249
2792,1277
2792,2799
2792,8298
2792,8299
2793,894
2793,1447
2793,5677
2793,1992
2794,1904
2794,2277
2794,7794
2794,4054
2795,18
2795,6508
2795,3535
2795,3637
2796,669
2796,664
2796,3364
2796,2603
2797,14060
2797,14061
2797,1984
2797,1982
2798,1610
2798,896
2798,1944
2798,5088
2799,392
2799,71
2799,179
2799,271
2800,500
2800,10722
2800,437
2800,7806
2801,1358
2801,3206
2801,1694
2801,921
2802,69
2802,8018
2802,8053
2802,3483
2803,543
2803,12836
2803,940
2803,6151
2804,4721
2804,2040
2804,5238
2804,1529
2805,543
2805,3282
2805,3642
2805,7913
2806,2826
2806,356
2806,4769
2806,1642
2807,680
2807,645
2807,165
2807,668
2808,880
2808,13561
2808,14532
2808,9048
2809,259
2809,4202
2809,921
2809,1472
2810,7814
2810,449
2810,8768
2810,2097
2811,2007
2811,2129
2811,2
2811,2381
2812,6038
2812,9487
2812,2125
2812,8441
2813,3413
2813,8293
2813,13397
2813,2979
2814,3085
2814,5047
2814,1307
2814,12801
2815,7142
2815,8063
2815,5141
2815,2695
2816,14
2816,8614
2816,5624
2816,8615
2817,8165
2817,722
2817,548
2817,1254
2818,328
2818,329
2818,331
2818,330
2819,2367
2819,500
2819,2368
2819,3858
2820,153
2820,1147
2820,3368
2820,1186
2821,12826
2821,15175
2821,12284
2821,15174
2822,3612
2822,11
2822,47
2822,3776
2823,5297
2823,1552
2823,3243
2823,1068
2824,249
2824,1821
2824,2468
2824,5925
2825,1030
2825,10697
2825,4125
2825,2194
2826,2690
2826,11524
2826,14808
2826,1980
2827,9228
2827,9230
2827,9233
2827,5799
2828,273
2828,9783
2828,991
2828,14961
2829,1241
2829,683
2829,2624
2829,4761
2830,10270
2830,12153
2830,12125
2830,5957
2831,8063
2831,3032
2831,5299
2831,1676
2832,981
2832,5268
2832,4630
2832,8054
2833,2938
2833,2877
2833,206
2833,28
2834,5143
2834,2014
2834,9900
2834,5985
2835,893
2835,3133
2835,6037
2835,1171
2836,1841
2836,1104
2836,23
2836,6200
2837,1200
2837,4343
2837,1588
2837,973
2838,6890
2838,933
2838,8547
2838,5760
2839,1284
2839,3611
2839,2650
2839,2520
2840,12086
2840,12087
2840,5222
2840,9009
2841,311
2841,5315
2841,603
2841,2347
2842,985
2842,77
2842,685
2842,1206
2843,394
2843,1543
2843,58
2843,796
2844,3021
2844,2016
2844,977
2844,5060
2845,11232
2845,5631
2845,12691
2845,4353
2846,77
2846,2700
2846,2376
2846,7340
2847,2983
2847,2985
2847,2109
2847,2984
2848,3380
2848,162
2848,2076
2848,944
2849,580
2849,4043
2849,157
2849,7147
2850,4858
2850,11097
2850,11001
2850,11394
2851,15161
2851,5390
2851,12488
2851,12400
2852,1546
2852,1547
2852,1545
2852,1544
2853,1093
2853,11649
2853,2234
2853,12172
2854,1634
2854,6251
2854,10602
2854,10431
2855,6421
2855,6200
2855,8353
2855,10613
2856,7175
2856,4603
2856,11841
2856,10613
2857,10859
2857,7355
2857,10858
2857,10857
2858,1657
2858,8640
2858,6629
2858,2027
2859,808
2859,1756
2859,3180
2859,1660
2860,282
2860,284
2860,8722
2860,283
2861,107
2861,4130
2861,4082
2861,14254
2862,1416
2862,665
2862,405
2862,2468
2863,8223
2863,6110
2863,5158
2863,8222
2864,3278
2864,369
2864,3279
2864,3280
2865,8299
2865,9281
2865,6238
2865,4614
2866,153
2866,1709
2866,13607
2866,2180
2867,3473
2867,5291
2867,11326
2867,7850
2868,5733
2868,1979
2868,8929
2868,669
2869,647
2869,2867
2869,2074
2869,1968
2870,2025
2870,15199
2870,7989
2870,12316
2871,1136
2871,157
2871,5668
2871,8985
2872,175
2872,2250
2872,1565
2872,1657
2873,9448
2873,2922
2873,11548
2873,1171
2874,9550
2874,4345
2874,9599
2874,3187
2875,14156
2875,9165
2875,9541
2875,4345
2876,5143
2876,2243
2876,14098
2876,812
2877,1694
2877,9542
2877,4345
2877,3908
2878,2922
2878,1171
2878,10904
2878,3242
2879,1335
2879,3289
2879,6225
2879,1333
2881,618
2881,1413
2881,9054
2881,13168
2882,5003
2882,6285
2882,7010
2882,10159
2883,3739
2883,9998
2883,951
2883,2356
2884,159
2884,853
2884,894
2884,4550
2885,7699
2885,3332
2885,1768
2885,582
2886,14190
2886,4362
2886,1927
2886,1566
2887,7192
2887,7283
2887,4120
2887,5422
2888,384
2888,7987
2888,1237
2888,5161
2889,1106
2889,15315
2889,14352
2889,4566
2890,2368
2890,1614
2890,1193
2890,5396
2891,4089
2891,1259
2891,2344
2891,1626
2892,2079
2892,5995
2892,642
2892,1697
2893,2328
2893,2107
2893,3299
2893,148
2894,3871
2894,274
2894,59
2894,13052
2895,879
2895,8304
2895,2587
2895,8303
2896,9212
2896,9211
2896,9210
2896,9209
2897,1134
2897,9438
2897,9942
2897,10677
2898,3021
2898,3121
2898,3119
2898,3120
2899,3021
2899,10784
2899,10783
2899,7581
2900,1299
2900,2327
2900,2325
2900,2326
2901,3012
2901,4711
2901,613
2901,2972
2902,2335
2902,2381
2902,2382
2902,2383
2903,2218
2903,5927
2903,3925
2903,14501
2904,2335
2904,2386
2904,698
2904,2383
2905,49
2905,2348
2905,2349
2905,2335
2906,3021
2906,10633
2906,5034
2906,5124
2907,1134
2907,5470
2907,5121
2907,9943
2908,9093
2908,7360
2908,2225
2908,2910
2909,369
2909,4918
2909,372
2909,6035
2910,38
2910,14803
2910,14804
2910,37
2911,1985
2911,1397
2911,8129
2911,3082
2912,1458
2912,1048
2912,4583
2912,5312
2913,975
2913,2574
2913,5907
2913,840
2914,4711
2914,11304
2914,11305
2914,614
2915,2769
2915,6795
2915,10585
2915,232
2916,5972
2916,6038
2916,1818
2916,5253
2917,2797
2917,8299
2917,4314
2917,11664
2918,6165
2918,13043
2918,12452
2918,12191
2919,6234
2919,10461
2919,10419
2919,2673
2920,6559
2920,6152
2920,12648
2920,6867
2921,6574
2921,6867
2921,6152
2921,6559
2922,13618
2922,12286
2922,8848
2922,13528
2923,6359
2923,4598
2923,4622
2923,5164
2924,4889
2924,7904
2924,1099
2924,10055
2925,8210
2925,2988
2925,995
2925,3081
2926,5559
2926,12423
2926,13992
2926,13923
2927,12837
2927,12839
2927,15060
2927,12838
2928,12423
2928,13922
2928,13923
2928,15060
2929,8485
2929,9061
2929,9062
2929,4641
2930,3198
2930,3197
2930,3196
2930,1666
2932,1472
2932,1806
2932,1171
2932,1805
2933,14835
2933,13809
2933,14836
2933,14834
2934,5616
2934,7308
2934,5746
2934,12796
2935,3449
2935,3085
2935,1114
2935,69
2936,2539
2936,3092
2936,69
2936,3397
2937,1078
2937,4124
2937,181
2937,1615
2938,660
2938,376
2938,8122
2938,354
2939,153
2939,985
2939,356
2939,3837
2940,1241
2940,2900
2940,368
2940,771
2941,6791
2941,5340
2941,4594
2941,1794
2942,12342
2942,7843
2942,7842
2942,7841
2943,7841
2943,12342
2943,7842
2943,7843
2944,7841
2944,7843
2944,866
2944,7842
2945,11418
2945,2017
2945,4453
2945,3422
2946,12667
2946,13070
2946,13232
2946,13071
2947,13069
2947,13067
2947,9092
2947,13068
2948,10488
2948,10447
2948,10686
2948,13677
2949,10447
2949,10686
2949,13677
2949,10488
2950,8339
2950,2678
2950,9510
2950,9511
2951,333
2951,600
2951,601
2951,599
2952,1324
2952,1256
2952,602
2952,328
2953,199
2953,7394
2953,393
2953,376
2954,8828
2954,10360
2954,1091
2954,10359
2955,894
2955,4687
2955,4978
2955,2019
2956,6264
2956,4737
2956,7386
2956,724
2957,11315
2957,724
2957,4881
2957,6381
2958,4881
2958,13497
2958,724
2958,434
2959,3870
2959,60
2959,331
2959,724
2960,121
2960,683
2960,943
2960,6190
2961,107
2961,2073
2961,683
2961,7613
2962,3742
2962,8364
2962,2817
2962,7444
2963,8346
2963,1663
2963,742
2963,2365
2964,2094
2964,329
2964,1185
2964,6291
2965,18
2965,940
2965,2085
2965,3182
2966,1448
2966,704
2966,2328
2966,4950
2967,1919
2967,704
2967,6033
2967,1658
2968,704
2968,4821
2968,4397
2968,10270
2969,704
2969,3462
2969,359
2969,601
2970,7403
2970,2662
2970,515
2970,853
2971,10104
2971,9690
2971,10103
2971,10105
2972,1293
2972,1444
2972,2592
2972,2577
2973,6492
2973,1415
2973,3888
2973,962
2974,500
2974,474
2974,9161
2974,4125
2975,2932
2975,154
2975,724
2975,4854
2976,1586
2976,4860
2976,2312
2976,1709
2977,11665
2977,15344
2977,12218
2977,2155
2978,10743
2978,10918
2978,10919
2978,10679
2979,603
2979,796
2979,7813
2979,3617
2980,603
2980,9858
2980,9857
2980,268
2981,1616
2981,1627
2981,1587
2981,1628
2982,71
2982,1971
2982,278
2982,902
2983,2625
2983,376
2983,3426
2983,5004
2984,613
2984,2559
2984,437
2984,6228
2985,3938
2985,7327
2985,2677
2985,1543
2986,1209
2986,6410
2986,228
2986,11416
2987,396
2987,3040
2987,3837
2987,352
2988,613
2988,3238
2988,4173
2988,9125
2989,613
2989,1268
2989,1694
2989,8667
2990,3870
2990,6007
2990,1879
2990,1950
2991,714
2991,715
2991,713
2991,712
2992,2607
2992,619
2992,1698
2992,4259
2993,5369
2993,1947
2993,1448
2993,1970
2994,2193
2994,2191
2994,2192
2994,2190
2995,11064
2995,1138
2995,12321
2995,6312
2996,668
2996,1068
2996,845
2996,4806
2997,9161
2997,1467
2997,2097
2997,541
2998,293
2998,11088
2998,11131
2998,11132
2999,8508
2999,655
2999,1956
2999,13672
3000,724
3000,4131
3000,13685
3000,7923
3001,78
3001,4394
3001,2131
3001,3814
3002,521
3002,2599
3002,4245
3002,724
3003,3098
3003,370
3003,3339
3003,522
3004,2908
3004,435
3004,831
3004,1253
3005,4
3005,4167
3005,5119
3005,3358
3006,1238
3006,6167
3006,5677
3006,5309
3007,618
3007,11747
3007,11746
3007,10614
3008,6990
3008,6939
3008,2896
3008,6672
3009,7433
3009,3459
3009,7434
3009,1220
3010,6200
3010,1565
3010,1562
3010,5013
3011,5013
3011,2467
3011,4225
3011,1562
3012,1549
3012,393
3012,2819
3012,4658
3013,6563
3013,9116
3013,9115
3013,181
3014,6563
3014,6039
3014,11554
3014,11555
3015,69
3015,3736
3015,2885
3015,376
3016,1529
3016,651
3016,2719
3016,105
3017,5044
3017,6232
3017,2384
3017,9985
3018,9093
3018,9214
3018,3336
3018,9213
3019,9214
3019,9213
3019,15317
3019,9093
3020,11870
3020,9176
3020,9449
3020,11746
3021,691
3021,15331
3021,8477
3021,8476
3022,646
3022,5154
3022,10016
3022,5563
3023,684
3023,8755
3023,4781
3023,5348
3024,26
3024,387
3024,5601
3024,2378
3025,5366
3025,15431
3025,5605
3025,4976
3026,2493
3026,1306
3026,12398
3026,523
3027,3270
3027,3271
3027,3268
3027,3269
3028,2938
3028,3274
3028,3275
3028,3276
3029,161
3029,1949
3029,621
3029,5141
3030,12417
3030,10853
3030,10852
3030,7768
3031,4756
3031,2735
3031,548
3031,1241
3032,1871
3032,1985
3032,3693
3032,5856
3033,1726
3033,700
3033,2447
3033,407
3034,3687
3034,959
3034,13244
3034,4993
3035,3762
3035,4816
3035,7458
3035,13150
3036,150
3036,3245
3036,503
3036,354
3037,8702
3037,7941
3037,7942
3037,10047
3038,6444
3038,7562
3038,5809
3038,6541
3039,259
3039,261
3039,262
3039,260
3040,830
3040,3098
3040,429
3040,1137
3041,12704
3041,12705
3041,7588
3041,12474
3042,13028
3042,2569
3042,12129
3042,85
3043,1985
3043,1317
3043,2327
3043,8458
3044,5187
3044,14206
3044,5742
3044,2336
3045,2946
3045,3113
3045,448
3045,875
3046,1368
3046,668
3046,355
3046,683
3047,5013
3047,2359
3047,2823
3047,5840
3048,4536
3048,2182
3048,384
3048,1990
3049,12251
3049,6886
3049,899
3049,2818
3050,8440
3050,899
3050,315
3050,384
3051,12699
3051,12952
3051,6345
3051,7492
3052,8480
3052,8481
3052,3733
3052,1072
3053,12136
3053,1831
3053,2087
3053,935
3054,239
3054,6838
3054,373
3054,7847
3055,12858
3055,7894
3055,7893
3055,1526
3056,4816
3056,530
3056,3723
3056,2516
3057,558
3057,5668
3057,7317
3057,369
3058,377
3058,22
3058,4962
3058,3339
3059,3523
3059,1241
3059,4292
3059,573
3060,69
3060,645
3060,3535
3060,6994
3061,8878
3061,13403
3061,15293
3061,9784
3062,4572
3062,1130
3062,4430
3062,2449
3063,3958
3063,1708
3063,2152
3063,840
3064,10947
3064,3408
3064,10948
3064,4901
3065,69
3065,8018
3065,3736
3065,1761
3066,625
3066,7173
3066,1444
3066,622
3067,69
3067,4769
3067,2327
3067,1773
3068,1614
3068,9860
3068,9226
3068,10430
3069,10430
3069,7371
3069,9225
3069,7372
3070,7443
3070,7371
3070,10430
3070,7372
3071,796
3071,12037
3071,12194
3071,6728
3072,724
3072,940
3072,3795
3072,5794
3073,8820
3073,8819
3073,11067
3073,14345
3074,182
3074,8111
3074,1116
3074,18
3075,2382
3075,1047
3075,4664
3075,418
3076,933
