movieId,title,plot,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,imdbRating,imdbVotes,runtime,year,num_popular_actors,num_popular_directors
404,Free Willy,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8889849113423562,-0.030572070285485767,0.22528198605196992,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
405,Fresh,"Michael (or Fresh as he's well known) is a 12-year-old drug pusher who lives in a crowded housing project with his cousins and aunt. His father has become a street bum, but still meets with...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9486292664164456,-0.40649620251574553,0.296340299926072,0.1071910429173987,1.2284129305421587,-0.21885405797758367
406,"Fugitive, The","Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0453458020879611,1.4819677143507723,0.8648068109188888,0.055477362723450205,4.658421495779979,-0.21885405797758367
407,Geronimo: An American Legend,The story of the Apache chief and his armed resistance to the US Government's subjugation of his people.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.21196916164174498,-0.43389314236623594,0.3318694568631231,0.055477362723450205,2.9434172131610694,-0.21885405797758367
408,"Getaway, The","Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich business-man, is up ...",1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.9857014470138717,-0.3639094462751049,0.3318694568631231,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
409,Getting Even with Dad,A thief's son cons his father into spending more time with him.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.049583339400547,-0.4393344128548029,0.11869451524081677,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
410,Go Fish,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in ...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0824179826853881,-0.48012011809309824,-0.8050635651225105,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
411,Guilty as Sin,"A female lawyer takes an accused wife-murderer as a client, but finds herself morally compelled to betray him one way or another.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.1791345183569037,-0.4619666675139037,0.047636201366714676,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
412,Hard Target,"A woman hires a drifter as her guide through New Orleans in search of her father, who has gone missing. They discover a deadly game of cat and mouse behind his disappearance in the process.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5988353043278088,-0.17419874069473507,-0.30765536800379584,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
413,Heaven & Earth,The final movie in Oliver Stone's Vietnam trilogy follows the true story of a Vietnamese village girl who survives a life of suffering and hardship during and after the Vietnam war. As a ...,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.07818044537280246,-0.39609965942813335,1.2200983802893992,0.055477362723450205,1.2284129305421587,-0.21885405797758367
414,Hot Shots! Part Deux,Rambo parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11525262597022945,0.12509019491721374,-0.6984760943113574,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
415,Live Nude Girls,"Georgina throws a sleepover party for her friend Jamie, a moderately successful actress, on the night of Jamie's fiancée's bachelor party. Jill, Jamie, Marcy, Rachel, and Georgina have been...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2758510540284191,-0.4816448173543429,-0.37871368187789795,0.1589047231113472,-0.4865913520767517,-0.21885405797758367
416,"Englishman Who Went Up a Hill But Came Down a Mountain, The","When an English cartographer must tell a Welsh village that their mountain is only a hill, the offended community sets out to change that.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.11525262597022945,-0.3690838943929541,-0.23659705412969373,0.1589047231113472,-0.4865913520767517,-0.21885405797758367
417,"House of the Spirits, The","A rancher, his clairvoyant wife and their family face turbulent years in South America in this adaptation of Isabel Allende's best-seller.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.17489698104431886,-0.3412581328752386,1.2200983802893992,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
418,House Party 3,"Come to a new House Party, where Kid, after a lifetime 'playing the field', falls in love and is about to get married. 'Play' plans to throw the rockin'est bachelor party ever - until '...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.629882553429642,-0.4724108574534298,-0.20106789719264268,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
419,"Hudsucker Proxy, The",A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,0.11335953997601246,0.18975282911491886,0.1071910429173987,2.9434172131610694,4.502288445675965
420,I'll Do Anything,"Matt Hobbs is a talented but unsuccessful actor. When estranged (and strange) ex-wife Beth dumps their daughter Jeannie on Matt, father and daughter have a lot of adjusting to do. His ...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0824179826853881,-0.4762797818288382,0.3318694568631231,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
421,In the Army Now,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.9528668037290304,-0.4037898613270362,-0.5208303096261021,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
422,In the Line of Fire,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4650465880588663,0.19484518611915808,0.7937484970447867,0.055477362723450205,1.2284129305421587,-0.21885405797758367
423,In the Name of the Father,A man's coerced confession to an IRA bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3354954091025086,0.49988986144230557,0.9713942817300419,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
424,"Inkwell, The","In 1976, Drew Tate is a young teenager who has trouble dealing with life after he accidentally sets his house on fire. His parents Kenny and Brenda decide to go to Martha's Vineyard to ...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.21196916164174498,-0.48530409558133014,0.15422367217786784,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
425,What's Love Got to Do with It?,"The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from abusive husband, Ike Turner.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4650465880588663,-0.37055141743190206,0.43845692767427624,0.055477362723450205,1.2284129305421587,-0.21885405797758367
426,Judgment Night,"Four friends on their way to a boxing match get caught in heavy traffic, so they take a shortcut in order to get there faster, unfortunately it leads to them witnessing a murder which leaves them running for their lives.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.11525262597022945,-0.38501700167296105,0.15422367217786784,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
427,Jurassic Park,"During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.3354954091025086,5.023987038777916,0.7582193401077356,0.055477362723450205,2.9434172131610694,4.502288445675965
428,Kalifornia,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.018536090298713063,-0.10393869286250343,0.4029277707372252,0.055477362723450205,1.2284129305421587,-0.21885405797758367
429,Killing Zoe,"Zed has only just arrived in the beautiful Paris and already he's up to no good. Having just slept with a call girl, he spends a night on the town with his dangerous friends. They all ...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.21196916164174498,-0.3327960519753306,-0.3431845249408469,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
430,King of the Hill,A young boy struggles on his own in a run-down motel after his parents and younger brother are separated from him in 1930s Depression-era Midwest.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8519127307449292,-0.4411354638571482,-0.09448042638148953,0.055477362723450205,-0.4865913520767517,4.502288445675965
431,Lassie,"The dog everyone loves now leaps into the '90s in this all-new exciting, updated version of Lassie! Determined to start a new life in the country, the Turner Family - Dad, stepmom, little ...",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8889849113423562,-0.4611376122906019,-0.41424283881494894,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
432,Last Action Hero,"With the help of a magic ticket, a young film fan is transported into the fictional world of his favorite action film character.",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.5021187686562925,0.48745403309277857,0.8648068109188888,0.055477362723450205,1.2284129305421587,4.502288445675965
433,Life with Mikey,"Michael Chapman was once a child TV star. But when he grew up, he couldn't get work. So he and his brother, Ed start their own talent agency that specializes in child acts. They can't seem ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1791345183569037,-0.4540287019850486,-0.5208303096261021,0.055477362723450205,1.2284129305421587,-0.21885405797758367
434,Lightning Jack,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2758510540284191,-0.44710084971676806,-0.2721262110667448,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
435,M. Butterfly,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07818044537280246,-0.43305455777255136,-0.16553874025559162,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
436,Made in America,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7594337323859985,-0.3843880632276976,0.18975282911491886,0.055477362723450205,1.2284129305421587,-0.21885405797758367
437,Malice,"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a know all doctor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3086856973132605,-0.3266019612265241,0.047636201366714676,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
438,"Man Without a Face, The",Chuck wants to leave home but can't make the grade for boarding school. Then he finds out the disfigured recluse living nearby is an ex-teacher.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.018536090298713063,-0.28553990424712816,0.3318694568631231,0.055477362723450205,1.2284129305421587,-0.21885405797758367
439,Manhattan Murder Mystery,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6584796594018982,-0.23223260632586085,-0.05895126944443847,0.055477362723450205,1.2284129305421587,4.502288445675965
440,Menace II Society,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7551961950734137,-0.13087822293462045,-0.30765536800379584,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
441,Executive Decision,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3086856973132605,-0.11565028906293917,0.9713942817300419,0.2106184033052957,-0.4865913520767517,-0.21885405797758367
442,In the Realm of the Senses (Ai no corrida),"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to a sexual obsession which then came to a violent end.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11525262597022945,-0.3762213928096558,0.11869451524081677,-0.8236552005736743,-0.4865913520767517,-0.21885405797758367
443,What Happened Was...,"This darkly humorous film explores the personal psychic landscape of two lonely New Yorkers. Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner ...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.3683300523873499,-0.48625703261960807,-0.5208303096261021,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
444,Much Ado About Nothing,"Young lovers Hero and Claudio, soon to wed, conspire to get verbal sparring partners and confirmed singles Benedick and Beatrice to wed as well.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6584796594018982,-0.14785956095673314,0.18975282911491886,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
445,Mr. Jones,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.8889849113423562,-0.4440323924535131,0.296340299926072,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
446,Mr. Wonderful,"Electrician Gus gets the chance to fulfill a childhood dream by buying an old bowling-alley with some of his friends. Unfortunately, due to the alimony payments he has to make to his ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7922683756708399,-0.47072415889567787,-0.2721262110667448,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
447,Mrs. Doubtfire,"After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17489698104431886,1.1756365740259498,0.6871610262336336,0.055477362723450205,2.9434172131610694,-0.21885405797758367
448,Naked,"Parallel tales of two sexually obsessed men, one hurting and annoying women physically and mentally, one wandering around the city talking to strangers and experiencing dimensions of life.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1420623377594776,-0.2799556932028195,0.7226901831706847,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
449,"Next Karate Kid, The",Mr. Miyagi is back and he takes a new pupil under his wing; a troubled adolescent girl.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.3397329464150944,-0.3267639605230313,0.047636201366714676,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
450,No Escape,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.6955518399993244,-0.34752845858710735,0.43845692767427624,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
451,North,"Sick of the neglect he receives from his mom and dad, a young boy leaves home and travels the world in search of new parents.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2430164107435777,-0.389638746308609,-0.6629469373743063,0.1071910429173987,-0.4865913520767517,4.502288445675965
452,Orlando,"Young nobleman Orlando is commanded by Queen Elizabeth I to stay forever young. Miraculously, he does just that. The film follows him as he moves through several centuries of British ...",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.4650465880588663,-0.4045617403280413,-0.41424283881494894,0.003763682529501707,-0.4865913520767517,-0.21885405797758367
453,"Perfect World, A","A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7551961950734137,0.03913527406454466,1.1490400664152973,0.055477362723450205,2.9434172131610694,-0.21885405797758367
454,Philadelphia,"When a man with AIDS is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9486292664164456,1.1630959226022122,0.6871610262336336,0.055477362723450205,2.9434172131610694,4.502288445675965
455,"Piano, The","A mute woman along with her young daughter, and her prized piano, are sent to 1850s New Zealand for an arranged marriage to a wealthy landowner, and she's soon lusted after by a local worker on the plantation.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8519127307449292,0.10030430255160484,0.5450443984854294,0.055477362723450205,2.9434172131610694,-0.21885405797758367
456,Poetic Justice,"In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7922683756708399,-0.41463428482263903,0.11869451524081677,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
457,"Program, The","Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3086856973132605,-0.42611717613388805,0.22528198605196992,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
458,"Puppet Masters, The",The Earth is invaded by alien slugs that ride on people's backs and control their minds.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.7922683756708399,-0.43130115362212,0.11869451524081677,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
459,Radioland Murders,"In 1939, WBN, a fourth radio network, is about to take to America's airwaves. As if the confusion of the premiere night wasn't enough, Penny Henderson, the owner's secretary, must deal with...",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.5021187686562925,-0.4693233414494093,0.08316535830376573,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
460,"Ref, The","A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17489698104431886,-0.316072006953553,-0.449771995752,0.1071910429173987,1.2284129305421587,-0.21885405797758367
461,"Remains of the Day, The",A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.1420623377594776,-0.07399741111981094,1.006923438667093,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
462,Renaissance Man,A down-on-his-luck businessman desperately takes the only job offered - a teacher in the U.S. Army. His mission: keep a ragtag bunch of underachieving misfits from flunking out of basic ...,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5988353043278088,-0.3666443755749626,0.7937484970447867,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
463,Rising Sun,"At the offices of a Japanese corporation, during a party, a woman, who's evidently a professional mistress, is found dead, apparently after some rough sex. A police detective, Web Smith is ...",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5021187686562925,-0.17141616454296352,0.8292776539818377,0.055477362723450205,2.9434172131610694,-0.21885405797758367
464,"Road to Wellville, The","A story about the ins and outs of one unusual health facility in the early 20th century, run by the eccentric Dr. Kellogg.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9857014470138717,-0.4041615067719646,0.43845692767427624,0.1071910429173987,2.9434172131610694,-0.21885405797758367
465,RoboCop 3,Robocop saves the day once more. This time the half man/half robot takes on ruthless developers who want to evict some people on their land.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,-2.726599089101158,-0.1743512106208595,-0.05895126944443847,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
466,Robin Hood: Men in Tights,A spoof of Robin Hood in general and Robin Hood: Prince of Thieves (1991) in particular.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018536090298713063,0.3412163151986478,-0.05895126944443847,0.055477362723450205,1.2284129305421587,-0.21885405797758367
467,Romeo Is Bleeding,Detective Jack Grimaldi (Gary Oldman) takes us through his shattered life after encountering the most deadly (and deceptive) criminal he has ever had to deal with. It doesn't help that ...,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.11525262597022945,-0.39591860139086055,-0.20106789719264268,0.055477362723450205,1.2284129305421587,-0.21885405797758367
468,Romper Stomper,A group of skinheads become alarmed at the way their neighbourhood is changing.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07818044537280246,-0.19732652261374037,-0.41424283881494894,0.003763682529501707,1.2284129305421587,-0.21885405797758367
469,Ruby in Paradise,"Ruby, a young woman, arrives in a Florida resort town during the off season to make a fresh start. She gets work as a sales clerk in a souvineer shop run by Mildred Chambers. She dates, and...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4650465880588663,-0.47656566294032154,0.296340299926072,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
470,Rudy,Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7551961950734137,-0.10263316912006266,0.296340299926072,0.055477362723450205,1.2284129305421587,-0.21885405797758367
471,"Savage Nights (Nuits fauves, Les)","Jean is young, gay, and promiscuous. Only after he meets one or two women, including Laura does he come to realize his bisexuality. Jean has to overcome a personal crisis (he is ...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3683300523873499,-0.4785858894614708,0.7226901831706847,0.003763682529501707,-0.4865913520767517,-0.21885405797758367
472,Schindler's List,"In Poland during World War II, Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.109227694474636,7.3978008479801485,3.174202011827207,0.055477362723450205,4.658421495779979,4.502288445675965
473,"Scout, The",The story of a baseball scout who discovers a talented but troubled baseball player.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3725675896999356,-0.4493783692382523,-0.16553874025559162,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
474,Searching for Bobby Fischer,A prepubescent chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7551961950734137,-0.2759724163828177,0.11869451524081677,0.055477362723450205,1.2284129305421587,-0.21885405797758367
475,"Secret Garden, The",A young British girl born and raised in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's estate. Her uncle is very distant due to the ...,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5617631237303818,-0.2357584733674892,-0.16553874025559162,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
476,Serial Mom,A sweet mother takes a little too much at heart for the defence of her family.,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.018536090298713063,-0.299967371006656,-0.37871368187789795,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
477,"Shadow, The","In 30's New York City, the Shadow battles his nemesis, Shiwan Khan, who is building an atomic bomb.",1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.6955518399993244,-0.3227902130734123,0.08316535830376573,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
478,Shadowlands,"C.S. Lewis, a world-renowned Christian theologian, writer and professor, leads a passionless life until he meets a spirited poet from the U.S.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6584796594018982,-0.3705895349134332,0.9003359678559398,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
479,Short Cuts,The day-to-day lives of a number of suburban Los Angeles residents.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9486292664164456,-0.1676901807232968,2.8899687563307985,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
480,"Simple Twist of Fate, A","His life was emotionally closed off from the world, until an orphaned baby showed up at his house.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4054022329847769,-0.4573163347671074,0.012107044429663628,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
481,Sirens,"When a painting is termed blasphemous, a young minister and his wife visit the artist... and the three sexually playful models living with him.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8889849113423562,-0.41736921412249667,-0.2721262110667448,0.055477362723450205,1.2284129305421587,-0.21885405797758367
482,Six Degrees of Separation,"An affluent New York couple find their lives touched, intruded upon, and compelled by a mysterious young black man who is never quite who he says he is.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17489698104431886,-0.3424302454323204,0.22528198605196992,0.055477362723450205,1.2284129305421587,-0.21885405797758367
483,Sleepless in Seattle,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07818044537280246,0.6387327879193996,-0.023422112507387422,0.055477362723450205,1.2284129305421587,-0.21885405797758367
484,Sliver,"Carly Norris is a book editor living in New York City who moves into the Sliver apartment building. In the apartment building, Carly meets two of her new neighbors, author Jack Lansford who...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7594337323859985,-0.2834529721332995,0.047636201366714676,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
485,Blade Runner,A blade runner must pursue and try to terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.432211944774024,3.7455267082242485,0.4029277707372252,-0.5133731194099832,1.2284129305421587,4.502288445675965
486,Son in Law,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0824179826853881,-0.3744203418073105,-0.37871368187789795,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
487,So I Married an Axe Murderer,A San Francisco poet who fears commitment has a girlfriend who he suspects may not be who she appears.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.3086856973132605,-0.23367154125366052,-0.449771995752,0.055477362723450205,1.2284129305421587,-0.21885405797758367
488,Striking Distance,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8889849113423562,-0.18197470692708295,-0.13000958331854057,0.055477362723450205,1.2284129305421587,-0.21885405797758367
489,Super Mario Bros.,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.629882553429642,-0.14096982616998371,-0.05895126944443847,0.055477362723450205,-0.4865913520767517,-0.21885405797758367
490,Surviving the Game,"A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5988353043278088,-0.41899873645795194,-0.3431845249408469,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
491,Terminal Velocity,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.2758510540284191,-0.39688106779952126,-0.13000958331854057,0.1071910429173987,-0.4865913520767517,-0.21885405797758367
